file_name,file_path,plate_well,plate,well,fsc_a,ssc_a,fl1_a,fl2_a,fl3_a,fl4_a,fsc_h,ssc_h,fl1_h,fl2_h,fl3_h,fl4_h,width,time
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,39802,24091,1722,403,365,611,59282,32663,1663,295,457,711,34,163
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,460193,23853,132,0,318,0,556450,30913,71,127,391,200,68,163
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,65281,7513,110,216,245,94,96824,11939,94,102,107,87,43,172
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,330134,27167,0,126,562,0,321006,29199,0,119,578,227,73,177
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,460939,140963,1421,442,4661,2119,531138,158790,956,249,3827,1620,67,178
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,923987,205285,38153,7420,1138614,381288,1083957,261896,28151,5749,880476,271429,74,182
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,68652,13288,244,0,190,273,72220,17868,199,0,279,198,50,185
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,180323,17923,78,4,181,243,250986,23179,79,88,297,199,52,187
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,42828,4493,144,206,277,55,55811,5479,229,173,557,100,40,197
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,72827,8054,0,456,187,135,93655,11413,4,266,187,114,46,201
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,202603,139756,4010,939,905,4112,300419,196804,2950,645,929,3842,57,207
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,201066,12034,0,329,120,328,266232,16186,0,173,154,330,54,211
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,247629,11227,95,290,1557,120,196975,7480,123,146,378,393,95,214
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,162498,10182,0,364,542,64,261868,16182,56,220,600,168,47,216
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,51915,9146,0,191,140,327,71459,13705,0,111,80,206,40,216
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,204464,43316,1149,170,2336,1139,289448,49792,673,223,1495,1128,57,217
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,46366,20478,184,0,838,148,77313,34257,222,22,910,86,36,219
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,115394,11951,0,0,649,108,126840,16886,36,0,596,66,55,222
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,103368,16057,220,216,829,174,159803,24729,174,124,430,218,43,235
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,217424,8112,119,206,284,0,244337,7869,162,215,243,118,65,238
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,69646,8325,0,260,126,114,53573,8202,24,179,157,108,67,240
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,135887,13992,463,0,30,0,132112,12764,179,80,235,182,67,244
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,111759,15835,830,283,699,506,62510,11944,266,162,606,379,91,245
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,91784,7411,202,181,257,447,101638,6833,122,116,607,406,54,246
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,77969,11215,0,0,809,265,85748,15061,125,11,438,153,52,246
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,219516,15218,0,62,537,202,303304,22617,157,53,492,437,56,251
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,31717,3071,62,149,294,294,57156,5095,65,117,266,279,29,253
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,547909,39274,500,320,0,314,362763,30319,256,174,240,219,107,253
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,92750,73408,3648,888,1312,2327,121500,74764,2e3,405,852,1930,55,254
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,199805,30618,67,270,754,263,132075,18220,131,213,329,149,101,255
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,86529,12182,116,65,198,9,88888,15511,60,42,142,205,55,260
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,43015,3792,245,36,691,30,60402,5684,207,24,425,132,38,262
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,55865,4457,365,249,376,351,101020,7340,233,255,154,343,33,263
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,86538,6532,369,0,0,419,52135,3804,189,94,335,412,84,264
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,124737,15965,624,0,0,514,90777,15676,300,44,29,345,75,273
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,90870,31703,3159,632,1135,2633,95139,40424,1540,256,590,1584,59,279
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,580755,20922,50,182,0,143,556419,19055,112,138,36,138,94,290
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,76483,3447,143,0,219,234,110149,4381,87,26,146,434,46,291
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,638350,37670,10,598,615,120,867789,51742,173,282,560,281,69,303
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,117251,11208,78,0,300,0,139252,16705,151,0,261,125,52,304
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,46215,33397,1649,239,684,1395,70305,54279,1292,212,515,1234,36,304
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,242645,12498,73,104,412,242,366821,18317,79,104,459,194,55,304
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,38723,5094,293,0,611,125,66042,9689,183,0,722,133,31,306
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,61201,5197,135,214,458,0,55175,4883,141,226,304,200,61,307
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,392675,114283,564,283,2019,659,588852,159541,322,169,1418,617,58,318
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,304441,12753,490,0,2913,1847,480815,18280,354,54,2417,1755,53,323
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,54745,26430,68,104,803,194,82470,41818,35,156,869,254,40,325
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,53235,5578,1077,351,483,827,92128,9882,970,194,574,957,36,337
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,41137,2750,0,76,655,290,56302,4494,107,89,389,281,39,344
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,68250,77311,751,479,2253,862,111538,122307,594,346,2045,1255,39,354
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,256734,33024,1846,537,1971,1242,398920,49979,1603,641,1817,1159,53,357
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,71584,23874,156,115,533,299,111790,38341,103,101,510,232,41,369
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,140761,23719,3027,788,4055,1815,215394,33589,2516,644,2960,1681,48,372
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,54983,27104,140,83,562,561,87164,44944,186,0,406,325,36,394
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,669705,24792,245,383,1354,296,538554,18054,246,235,584,238,122,413
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,58967,56971,0,195,757,83,83942,90777,46,170,348,207,39,426
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,158114,37084,442,279,1423,603,247455,54902,403,187,1133,744,48,431
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,329250,22332,0,121,739,0,511194,32914,0,66,501,175,55,439
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,54877,13236,1307,315,789,995,88524,19792,1099,319,631,1107,37,439
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,31727,4452,0,78,640,276,53260,6565,76,38,406,229,29,442
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,104968,49640,3280,909,3189,1004,155153,78229,3101,809,3037,1534,45,443
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,94745,34443,2469,386,1412,1636,139822,51046,1658,231,908,1488,43,452
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,250114,230599,2423,721,545,1674,265387,293361,1206,335,501,1411,69,468
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,41385,20520,1070,175,801,728,63734,32382,744,99,558,797,36,468
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,140780,23175,417,51,1232,631,216309,35332,295,74,1085,441,47,481
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,51434,23145,0,174,806,552,74456,36230,41,117,656,615,38,488
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,91939,9340,442,210,0,186,75482,8948,267,177,0,233,70,489
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,923147,64478,663,0,780,146,188804,18935,193,155,671,239,306,495
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,85279,6478,122,421,202,142,92782,7140,82,156,84,208,57,502
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,46912,17846,99,193,233,57,73198,29915,102,196,116,36,37,505
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,48369,25790,225,179,882,46,76368,41557,152,90,642,153,35,536
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,45022,18064,344,163,944,288,72414,30878,254,160,754,337,35,562
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,68158,14773,411,34,438,138,60751,17780,305,106,379,111,57,563
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,189796,24192,0,0,914,385,278875,35190,47,39,778,270,50,576
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,33482,14505,412,418,824,284,57790,25407,293,241,675,394,31,585
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,64858,10893,214,244,690,356,108417,18819,104,204,490,622,37,585
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,35408,14564,76,99,178,30,52697,24223,8,25,183,75,33,588
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,34163,6534,1226,235,483,622,56440,10530,1097,186,269,854,31,598
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,409381,228031,2502,784,9483,5237,514245,285847,2082,698,6130,3675,65,604
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,91225,13393,688,170,711,645,138699,20303,591,162,613,452,42,607
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,97807,26103,389,230,1039,200,140460,37277,252,133,944,114,45,608
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C10,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C10,70,C10,48247,20717,250,80,618,548,75028,33801,145,39,835,627,37,609
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C11,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C11,70,C11,56755,3557,387,0,0,149,61554,5733,174,0,48,123,54,158
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C11,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C11,70,C11,156124,65959,247,114,812,179,240829,96618,154,122,562,181,49,158
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C11,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C11,70,C11,92319,6406,41,265,138,387,148542,10789,60,177,117,274,41,158
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C11,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C11,70,C11,47111,7327,277,202,775,0,72862,11377,291,177,540,0,35,158
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C11,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C11,70,C11,529128,46004,25,228,400,0,558936,53504,141,118,336,336,76,158
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C11,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C11,70,C11,304077,18431,222,138,492,507,403529,23381,131,151,598,316,64,160
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C11,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C11,70,C11,85080,22124,488,145,559,188,127590,32491,289,211,444,232,42,160
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C11,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C11,70,C11,68677,23899,554,147,1049,392,77187,28227,251,106,855,324,50,182
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C11,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C11,70,C11,42241,2690,302,365,417,185,60943,5267,178,247,262,126,36,185
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C11,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C11,70,C11,124760,22592,0,258,408,18,184574,33529,27,130,286,213,47,188
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C11,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C11,70,C11,87960,5849,0,139,365,355,130569,9760,10,98,440,303,44,198
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C11,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C11,70,C11,86889,10249,205,198,196,510,86500,13503,117,144,243,394,57,205
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C11,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C11,70,C11,1197545,220462,44124,8096,1527539,514862,1303402,281255,30994,5725,1142038,379717,76,216
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C11,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C11,70,C11,564534,35056,114,117,146,242,812762,52418,142,153,274,350,62,217
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C11,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C11,70,C11,43928,13774,236,237,527,208,76192,24303,159,106,397,146,35,218
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C11,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C11,70,C11,60910,32674,324,149,608,240,98117,52187,206,63,774,196,38,219
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C11,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C11,70,C11,326874,49178,922,99,889,432,490887,70350,588,304,1049,587,57,229
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C11,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C11,70,C11,83453,8601,83,385,964,135,127029,14125,19,275,943,218,41,229
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C11,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C11,70,C11,43304,5607,140,0,252,92,56864,9261,96,36,178,195,40,232
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C11,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C11,70,C11,46064,52946,172,57,268,308,63227,84230,158,13,161,153,38,236
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C11,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C11,70,C11,48527,4031,278,54,338,256,52517,4498,198,97,414,197,49,237
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C11,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C11,70,C11,100506,5644,457,198,512,250,154102,8584,297,129,839,110,45,239
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C11,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C11,70,C11,47131,29795,68,106,556,284,66766,49980,92,118,460,210,36,269
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C11,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C11,70,C11,175651,19891,171,39,268,668,282787,30159,239,10,351,572,46,271
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C11,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C11,70,C11,59384,75608,219,241,749,7,101373,127488,116,143,514,170,37,272
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/C11,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/C11,70,C11,90922,7191,108,79,825,226,149309,11615,156,66,541,155,41,291
