file_name,path,plate,well,date_time,RFU,unique_id,replicate,colour,x,Population,Ancestor_ID,Treatment,Note,temperature,population_id,round,keep
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate16,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,16,E06,2018-09-26T23:59:31Z,18,E06_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,35,16_E06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate16,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,16,F06,2018-09-26T23:59:31Z,11,F06_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,35,16_F06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate16,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,16,G06,2018-09-26T23:59:31Z,11,G06_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,35,16_G06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,20,B06,2018-09-27T00:29:33Z,5,B06_24_Anc 4_C,NA,gx,x,24,Anc 4,C,NA,12,20_B06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,20,C06,2018-09-27T00:29:33Z,3,C06_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,12,20_C06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,20,D06,2018-09-27T00:29:33Z,9,D06_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,12,20_D06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,20,E06,2018-09-27T00:29:33Z,15,E06_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,12,20_E06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,20,F06,2018-09-27T00:29:33Z,10,F06_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,12,20_F06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,20,G06,2018-09-27T00:29:33Z,7,G06_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,12,20_G06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,24,B06,2018-09-27T00:59:10Z,9,B06_24_Anc 4_C,NA,gx,x,24,Anc 4,C,NA,8,24_B06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,24,C06,2018-09-27T00:59:10Z,4,C06_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,8,24_C06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,24,D06,2018-09-27T00:59:10Z,8,D06_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,8,24_D06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,24,E06,2018-09-27T00:59:10Z,19,E06_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,8,24_E06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,24,F06,2018-09-27T00:59:10Z,13,F06_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,8,24_F06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,24,G06,2018-09-27T00:59:10Z,8,G06_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,8,24_G06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,4,B06,2018-09-26T22:30:46Z,6,B06_24_Anc 4_C,NA,gx,x,24,Anc 4,C,NA,20,4_B06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,4,C06,2018-09-26T22:30:46Z,2,C06_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,20,4_C06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,4,D06,2018-09-26T22:30:46Z,6,D06_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,20,4_D06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,4,E06,2018-09-26T22:30:46Z,18,E06_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,20,4_E06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,4,F06,2018-09-26T22:30:46Z,12,F06_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,20,4_F06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,4,G06,2018-09-26T22:30:46Z,9,G06_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,20,4_G06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,8,B06,2018-09-26T23:00:21Z,9,B06_24_Anc 4_C,NA,gx,x,24,Anc 4,C,NA,30,8_B06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,8,C06,2018-09-26T23:00:21Z,3,C06_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,30,8_C06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,8,D06,2018-09-26T23:00:21Z,9,D06_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,30,8_D06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,8,E06,2018-09-26T23:00:21Z,18,E06_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,30,8_E06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,8,F06,2018-09-26T23:00:21Z,13,F06_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,30,8_F06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,8,G06,2018-09-26T23:00:21Z,11,G06_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,30,8_G06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,12,B06,2018-09-27T09:40:48Z,15,B06_24_Anc 4_C,NA,gx,x,24,Anc 4,C,NA,25,12_B06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,12,C06,2018-09-27T09:40:48Z,4,C06_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,25,12_C06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,12,D06,2018-09-27T09:40:48Z,19,D06_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,25,12_D06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,12,E06,2018-09-27T09:40:48Z,41,E06_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,25,12_E06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,12,F06,2018-09-27T09:40:48Z,17,F06_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,25,12_F06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,12,G06,2018-09-27T09:40:48Z,12,G06_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,25,12_G06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate16,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,16,B06,2018-09-27T09:49:00Z,35,B06_24_Anc 4_C,NA,gx,x,24,Anc 4,C,NA,35,16_B06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate16,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,16,C06,2018-09-27T09:49:00Z,2,C06_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,35,16_C06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate16,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,16,D06,2018-09-27T09:49:00Z,46,D06_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,35,16_D06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate16,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,16,E06,2018-09-27T09:49:00Z,159,E06_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,35,16_E06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate16,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,16,F06,2018-09-27T09:49:00Z,42,F06_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,35,16_F06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate16,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,16,G06,2018-09-27T09:49:00Z,37,G06_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,35,16_G06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,20,B06,2018-09-27T09:56:57Z,3,B06_24_Anc 4_C,NA,gx,x,24,Anc 4,C,NA,12,20_B06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,20,C06,2018-09-27T09:56:57Z,3,C06_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,12,20_C06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,20,D06,2018-09-27T09:56:57Z,7,D06_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,12,20_D06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,20,E06,2018-09-27T09:56:57Z,14,E06_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,12,20_E06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,20,F06,2018-09-27T09:56:57Z,8,F06_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,12,20_F06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,20,G06,2018-09-27T09:56:57Z,7,G06_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,12,20_G06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,24,B06,2018-09-27T10:04:51Z,6,B06_24_Anc 4_C,NA,gx,x,24,Anc 4,C,NA,8,24_B06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,24,C06,2018-09-27T10:04:51Z,3,C06_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,8,24_C06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,24,D06,2018-09-27T10:04:51Z,6,D06_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,8,24_D06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,24,E06,2018-09-27T10:04:51Z,10,E06_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,8,24_E06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,24,F06,2018-09-27T10:04:51Z,7,F06_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,8,24_F06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,24,G06,2018-09-27T10:04:51Z,6,G06_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,8,24_G06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,4,B06,2018-09-27T09:23:17Z,17,B06_24_Anc 4_C,NA,gx,x,24,Anc 4,C,NA,20,4_B06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,4,C06,2018-09-27T09:23:17Z,4,C06_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,20,4_C06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,4,D06,2018-09-27T09:23:17Z,7,D06_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,20,4_D06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,4,E06,2018-09-27T09:23:17Z,28,E06_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,20,4_E06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,4,F06,2018-09-27T09:23:17Z,15,F06_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,20,4_F06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,4,G06,2018-09-27T09:23:17Z,9,G06_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,20,4_G06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,8,B06,2018-09-27T09:32:25Z,37,B06_24_Anc 4_C,NA,gx,x,24,Anc 4,C,NA,30,8_B06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,8,C06,2018-09-27T09:32:25Z,2,C06_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,30,8_C06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,8,D06,2018-09-27T09:32:25Z,55,D06_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,30,8_D06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,8,E06,2018-09-27T09:32:25Z,82,E06_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,30,8_E06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,8,F06,2018-09-27T09:32:25Z,45,F06_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,30,8_F06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,8,G06,2018-09-27T09:32:25Z,36,G06_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,30,8_G06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,12,B06,2018-09-27T18:19:49Z,24,B06_24_Anc 4_C,NA,gx,x,24,Anc 4,C,NA,25,12_B06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,12,C06,2018-09-27T18:19:49Z,4,C06_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,25,12_C06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,12,D06,2018-09-27T18:19:49Z,12,D06_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,25,12_D06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,12,E06,2018-09-27T18:19:49Z,51,E06_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,25,12_E06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,12,F06,2018-09-27T18:19:49Z,32,F06_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,25,12_F06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,12,G06,2018-09-27T18:19:49Z,26,G06_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,25,12_G06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate16,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,16,B06,2018-09-27T17:09:20Z,75,B06_24_Anc 4_C,NA,gx,x,24,Anc 4,C,NA,35,16_B06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate16,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,16,C06,2018-09-27T17:09:20Z,2,C06_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,35,16_C06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate16,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,16,D06,2018-09-27T17:09:20Z,64,D06_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,35,16_D06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate16,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,16,E06,2018-09-27T17:09:20Z,381,E06_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,35,16_E06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate16,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,16,F06,2018-09-27T17:09:20Z,107,F06_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,35,16_F06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate16,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,16,G06,2018-09-27T17:09:20Z,49,G06_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,35,16_G06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,4,B06,2018-09-27T18:27:53Z,15,B06_24_Anc 4_C,NA,gx,x,24,Anc 4,C,NA,20,4_B06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,4,C06,2018-09-27T18:27:53Z,2,C06_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,20,4_C06,repeat,yes
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27b-,4,D06,2018-09-27T18:27:53Z,11,D06_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,20,4_D06,repeat,yes
