file_name,path,well_plate,well,plate,date_time,RFU,plate3,temperature,plate_key,population_id,start_time,days
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate41,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_41,A02,41,2018-11-05T16:07:50Z,322,35,34,7,27,2018-11-01T13:28:01Z,4.1109837962962965
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate41,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_41,B02,41,2018-11-05T16:07:50Z,3228,35,34,7,31,2018-11-01T13:28:01Z,4.1109837962962965
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate5,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_5,A02,5,2018-11-05T16:01:51Z,2037,29,34,1,1,2018-11-01T13:28:01Z,4.1068287037037035
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate5,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_5,B02,5,2018-11-05T16:01:51Z,2,29,34,1,blank,2018-11-01T13:28:01Z,4.1068287037037035
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate7,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_7,A02,7,2018-11-05T14:43:18Z,82,2,10,2,cc1690,2018-11-01T13:28:01Z,4.052280092592593
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate7,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_7,B02,7,2018-11-05T14:43:18Z,88,2,10,2,5,2018-11-01T13:28:01Z,4.052280092592593
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate8,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_8,A02,8,2018-11-05T15:01:28Z,3837,9,16,2,cc1690,2018-11-01T13:28:01Z,4.064895833333333
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate8,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_8,B02,8,2018-11-05T15:01:28Z,2689,9,16,2,5,2018-11-01T13:28:01Z,4.064895833333333
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate9,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_9,A02,9,2018-11-05T15:23:25Z,5554,16,22,2,cc1690,2018-11-01T13:28:01Z,4.0801388888888885
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate9,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_9,B02,9,2018-11-05T15:23:25Z,7202,16,22,2,5,2018-11-01T13:28:01Z,4.0801388888888885
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate1,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_1,A03,1,2018-11-01T13:34:53Z,132,1,10,1,35,2018-11-01T13:28:01Z,0.004768518518518518
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate1,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_1,B03,1,2018-11-01T13:34:53Z,116,1,10,1,18,2018-11-01T13:28:01Z,0.004768518518518518
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate10,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_10,A03,10,2018-11-01T14:37:39Z,748,23,28,2,15,2018-11-01T13:28:01Z,0.04835648148148148
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate10,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_10,B03,10,2018-11-01T14:37:39Z,225,23,28,2,24,2018-11-01T13:28:01Z,0.04835648148148148
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate11,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_11,A03,11,2018-11-01T14:58:18Z,949,30,34,2,15,2018-11-01T13:28:01Z,0.06269675925925926
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate11,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_11,B03,11,2018-11-01T14:58:18Z,619,30,34,2,24,2018-11-01T13:28:01Z,0.06269675925925926
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate12,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_12,A03,12,2018-11-01T15:30:01Z,424,37,40,2,15,2018-11-01T13:28:01Z,0.08472222222222223
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate12,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_12,B03,12,2018-11-01T15:30:01Z,245,37,40,2,24,2018-11-01T13:28:01Z,0.08472222222222223
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate13,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_13,A03,13,2018-11-01T13:28:01Z,83,3,10,3,14,2018-11-01T13:28:01Z,0
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate13,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_13,B03,13,2018-11-01T13:28:01Z,157,3,10,3,19,2018-11-01T13:28:01Z,0
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate14,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_14,A03,14,2018-11-01T13:56:00Z,148,10,16,3,14,2018-11-01T13:28:01Z,0.01943287037037037
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate14,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_14,B03,14,2018-11-01T13:56:00Z,155,10,16,3,19,2018-11-01T13:28:01Z,0.01943287037037037
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate15,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_15,A03,15,2018-11-01T14:23:56Z,232,17,22,3,14,2018-11-01T13:28:01Z,0.03883101851851852
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate15,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_15,B03,15,2018-11-01T14:23:56Z,295,17,22,3,19,2018-11-01T13:28:01Z,0.03883101851851852
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate16,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_16,A03,16,2018-11-01T14:40:00Z,415,24,28,3,14,2018-11-01T13:28:01Z,0.04998842592592593
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate16,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_16,B03,16,2018-11-01T14:40:00Z,336,24,28,3,19,2018-11-01T13:28:01Z,0.04998842592592593
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate17,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_17,A03,17,2018-11-01T14:53:58Z,422,31,34,3,14,2018-11-01T13:28:01Z,0.0596875
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate17,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_17,B03,17,2018-11-01T14:53:58Z,1912,31,34,3,19,2018-11-01T13:28:01Z,0.0596875
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate18,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_18,A03,18,2018-11-01T15:28:06Z,321,38,40,3,14,2018-11-01T13:28:01Z,0.0833912037037037
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate18,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_18,B03,18,2018-11-01T15:28:06Z,467,38,40,3,19,2018-11-01T13:28:01Z,0.0833912037037037
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate19,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_19,A03,19,2018-11-01T13:40:18Z,151,4,10,4,33,2018-11-01T13:28:01Z,0.008530092592592593
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate19,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_19,B03,19,2018-11-01T13:40:18Z,109,4,10,4,4,2018-11-01T13:28:01Z,0.008530092592592593
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate2,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_2,A03,2,2018-11-01T13:51:25Z,137,8,16,1,35,2018-11-01T13:28:01Z,0.01625
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate2,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_2,B03,2,2018-11-01T13:51:25Z,174,8,16,1,18,2018-11-01T13:28:01Z,0.01625
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate20,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_20,A03,20,2018-11-01T13:57:58Z,223,11,16,4,33,2018-11-01T13:28:01Z,0.02079861111111111
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate20,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_20,B03,20,2018-11-01T13:57:58Z,145,11,16,4,4,2018-11-01T13:28:01Z,0.02079861111111111
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate21,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_21,A03,21,2018-11-01T14:16:25Z,330,18,22,4,33,2018-11-01T13:28:01Z,0.03361111111111111
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate21,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_21,B03,21,2018-11-01T14:16:25Z,403,18,22,4,4,2018-11-01T13:28:01Z,0.03361111111111111
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate22,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_22,A03,22,2018-11-01T14:45:03Z,370,25,28,4,33,2018-11-01T13:28:01Z,0.053495370370370374
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate22,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_22,B03,22,2018-11-01T14:45:03Z,302,25,28,4,4,2018-11-01T13:28:01Z,0.053495370370370374
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate23,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_23,A03,23,2018-11-01T15:02:45Z,2254,32,34,4,33,2018-11-01T13:28:01Z,0.06578703703703703
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate23,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_23,B03,23,2018-11-01T15:02:45Z,2247,32,34,4,4,2018-11-01T13:28:01Z,0.06578703703703703
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate24,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_24,A03,24,2018-11-01T15:26:05Z,533,39,40,4,33,2018-11-01T13:28:01Z,0.08199074074074074
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate24,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_24,B03,24,2018-11-01T15:26:05Z,588,39,40,4,4,2018-11-01T13:28:01Z,0.08199074074074074
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate25,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_25,A03,25,2018-11-01T13:38:01Z,177,5,10,5,20,2018-11-01T13:28:01Z,0.006944444444444444
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate25,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_25,B03,25,2018-11-01T13:38:01Z,2,5,10,5,blank,2018-11-01T13:28:01Z,0.006944444444444444
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate26,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_26,A03,26,2018-11-01T14:00:31Z,373,12,16,5,20,2018-11-01T13:28:01Z,0.022569444444444444
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate26,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_26,B03,26,2018-11-01T14:00:31Z,3,12,16,5,blank,2018-11-01T13:28:01Z,0.022569444444444444
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate27,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_27,A03,27,2018-11-01T14:26:16Z,464,19,22,5,20,2018-11-01T13:28:01Z,0.04045138888888889
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate27,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_27,B03,27,2018-11-01T14:26:16Z,2,19,22,5,blank,2018-11-01T13:28:01Z,0.04045138888888889
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate28,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_28,A03,28,2018-11-01T14:47:06Z,377,26,28,5,20,2018-11-01T13:28:01Z,0.05491898148148148
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate28,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_28,B03,28,2018-11-01T14:47:06Z,3,26,28,5,blank,2018-11-01T13:28:01Z,0.05491898148148148
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate29,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_29,A03,29,2018-11-01T14:51:56Z,2060,33,34,5,20,2018-11-01T13:28:01Z,0.058275462962962966
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate29,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_29,B03,29,2018-11-01T14:51:56Z,3,33,34,5,blank,2018-11-01T13:28:01Z,0.058275462962962966
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate3,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_3,A03,3,2018-11-01T14:21:22Z,329,15,22,1,35,2018-11-01T13:28:01Z,0.03704861111111111
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate3,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_3,B03,3,2018-11-01T14:21:22Z,327,15,22,1,18,2018-11-01T13:28:01Z,0.03704861111111111
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate30,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_30,A03,30,2018-11-01T15:31:59Z,379,40,40,5,20,2018-11-01T13:28:01Z,0.08608796296296296
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate30,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_30,B03,30,2018-11-01T15:31:59Z,2,40,40,5,blank,2018-11-01T13:28:01Z,0.08608796296296296
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate31,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_31,A03,31,2018-11-01T13:45:11Z,229,6,10,6,2,2018-11-01T13:28:01Z,0.011921296296296296
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate31,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_31,B03,31,2018-11-01T13:45:11Z,151,6,10,6,Anc2,2018-11-01T13:28:01Z,0.011921296296296296
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate32,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_32,A03,32,2018-11-01T14:04:55Z,345,13,16,6,2,2018-11-01T13:28:01Z,0.025625
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate32,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_32,B03,32,2018-11-01T14:04:55Z,229,13,16,6,Anc2,2018-11-01T13:28:01Z,0.025625
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate33,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_33,A03,33,2018-11-01T14:14:03Z,379,20,22,6,2,2018-11-01T13:28:01Z,0.031967592592592596
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate33,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_33,B03,33,2018-11-01T14:14:03Z,350,20,22,6,Anc2,2018-11-01T13:28:01Z,0.031967592592592596
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate34,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_34,A03,34,2018-11-01T14:42:48Z,449,27,28,6,2,2018-11-01T13:28:01Z,0.05193287037037037
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate34,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_34,B03,34,2018-11-01T14:42:48Z,408,27,28,6,Anc2,2018-11-01T13:28:01Z,0.05193287037037037
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate35,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_35,A03,35,2018-11-01T14:55:55Z,1732,34,34,6,2,2018-11-01T13:28:01Z,0.06104166666666667
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate35,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_35,B03,35,2018-11-01T14:55:55Z,1120,34,34,6,Anc2,2018-11-01T13:28:01Z,0.06104166666666667
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate36,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_36,A03,36,2018-11-01T15:33:56Z,517,41,40,6,2,2018-11-01T13:28:01Z,0.08744212962962963
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate36,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_36,B03,36,2018-11-01T15:33:56Z,409,41,40,6,Anc2,2018-11-01T13:28:01Z,0.08744212962962963
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate37,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_37,A03,37,2018-11-01T13:42:44Z,153,7,10,7,32,2018-11-01T13:28:01Z,0.010219907407407407
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate37,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_37,B03,37,2018-11-01T13:42:44Z,113,7,10,7,10,2018-11-01T13:28:01Z,0.010219907407407407
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate38,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_38,A03,38,2018-11-01T14:02:40Z,198,14,16,7,32,2018-11-01T13:28:01Z,0.0240625
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate38,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_38,B03,38,2018-11-01T14:02:40Z,136,14,16,7,10,2018-11-01T13:28:01Z,0.0240625
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate39,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_39,A03,39,2018-11-01T14:11:08Z,387,21,22,7,32,2018-11-01T13:28:01Z,0.02994212962962963
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate39,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_39,B03,39,2018-11-01T14:11:08Z,352,21,22,7,10,2018-11-01T13:28:01Z,0.02994212962962963
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate4,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_4,A03,4,2018-11-01T14:33:32Z,611,22,28,1,35,2018-11-01T13:28:01Z,0.04549768518518518
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate4,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_4,B03,4,2018-11-01T14:33:32Z,339,22,28,1,18,2018-11-01T13:28:01Z,0.04549768518518518
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate40,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_40,A03,40,2018-11-01T14:35:39Z,278,28,28,7,32,2018-11-01T13:28:01Z,0.046967592592592596
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate40,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_40,B03,40,2018-11-01T14:35:39Z,398,28,28,7,10,2018-11-01T13:28:01Z,0.046967592592592596
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate41,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_41,A03,41,2018-11-01T15:08:24Z,883,35,34,7,32,2018-11-01T13:28:01Z,0.06971064814814815
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate41,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_41,B03,41,2018-11-01T15:08:24Z,355,35,34,7,10,2018-11-01T13:28:01Z,0.06971064814814815
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate42,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_42,A03,42,2018-11-01T15:24:11Z,386,42,40,7,32,2018-11-01T13:28:01Z,0.0806712962962963
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate42,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_42,B03,42,2018-11-01T15:24:11Z,321,42,40,7,10,2018-11-01T13:28:01Z,0.0806712962962963
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate5,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_5,A03,5,2018-11-01T15:00:28Z,616,29,34,1,35,2018-11-01T13:28:01Z,0.06420138888888889
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate5,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_5,B03,5,2018-11-01T15:00:28Z,1534,29,34,1,18,2018-11-01T13:28:01Z,0.06420138888888889
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate6,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_6,A03,6,2018-11-01T15:14:48Z,501,36,40,1,35,2018-11-01T13:28:01Z,0.07415509259259259
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate6,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_6,B03,6,2018-11-01T15:14:48Z,292,36,40,1,18,2018-11-01T13:28:01Z,0.07415509259259259
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate7,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_7,A03,7,2018-11-01T13:32:32Z,99,2,10,2,15,2018-11-01T13:28:01Z,0.003136574074074074
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate7,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_7,B03,7,2018-11-01T13:32:32Z,51,2,10,2,24,2018-11-01T13:28:01Z,0.003136574074074074
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate8,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_8,A03,8,2018-11-01T13:53:44Z,139,9,16,2,15,2018-11-01T13:28:01Z,0.017858796296296296
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate8,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_8,B03,8,2018-11-01T13:53:44Z,150,9,16,2,24,2018-11-01T13:28:01Z,0.017858796296296296
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate9,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A03_9,A03,9,2018-11-01T14:19:02Z,300,16,22,2,15,2018-11-01T13:28:01Z,0.03542824074074074
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate9,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B03_9,B03,9,2018-11-01T14:19:02Z,155,16,22,2,24,2018-11-01T13:28:01Z,0.03542824074074074
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate14,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,A03_14,A03,14,2018-11-02T15:31:38Z,352,10,16,3,14,2018-11-01T13:28:01Z,1.0858449074074075
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate14,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,B03_14,B03,14,2018-11-02T15:31:38Z,279,10,16,3,19,2018-11-01T13:28:01Z,1.0858449074074075
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate2,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,A03_2,A03,2,2018-11-02T15:26:09Z,360,8,16,1,35,2018-11-01T13:28:01Z,1.0820370370370371
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate2,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,B03_2,B03,2,2018-11-02T15:26:09Z,518,8,16,1,18,2018-11-01T13:28:01Z,1.0820370370370371
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate20,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,A03_20,A03,20,2018-11-02T15:34:18Z,566,11,16,4,33,2018-11-01T13:28:01Z,1.0876967592592592
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate20,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,B03_20,B03,20,2018-11-02T15:34:18Z,389,11,16,4,4,2018-11-01T13:28:01Z,1.0876967592592592
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate26,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,A03_26,A03,26,2018-11-02T15:36:54Z,293,12,16,5,20,2018-11-01T13:28:01Z,1.0895023148148149
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate26,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,B03_26,B03,26,2018-11-02T15:36:54Z,2,12,16,5,blank,2018-11-01T13:28:01Z,1.0895023148148149
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate27,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,A03_27,A03,27,2018-11-02T15:58:00Z,1924,19,22,5,20,2018-11-01T13:28:01Z,1.1041550925925927
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate27,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,B03_27,B03,27,2018-11-02T15:58:00Z,3,19,22,5,blank,2018-11-01T13:28:01Z,1.1041550925925927
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate28,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,A03_28,A03,28,2018-11-02T16:45:24Z,443,26,28,5,20,2018-11-01T13:28:01Z,1.1370717592592592
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate28,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,B03_28,B03,28,2018-11-02T16:45:24Z,2,26,28,5,blank,2018-11-01T13:28:01Z,1.1370717592592592
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate32,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,A03_32,A03,32,2018-11-02T15:41:20Z,687,13,16,6,2,2018-11-01T13:28:01Z,1.0925810185185185
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate32,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,B03_32,B03,32,2018-11-02T15:41:20Z,594,13,16,6,Anc2,2018-11-01T13:28:01Z,1.0925810185185185
