file_name,path,well_plate,well,plate,date_time,RFU,plate_key,population,temperature,round,start_time,days
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate34,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,F06_34,F06,34,2018-11-14T11:58:15Z,2,2,22,40,single,2018-11-09T18:44:56Z,4.717581018518518
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate36,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,B06_36,B06,36,2018-11-14T11:34:06Z,2,3,20,40,repeat,2018-11-09T18:44:56Z,4.700810185185185
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate36,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,C06_36,C06,36,2018-11-14T11:34:06Z,3,3,anc3,40,repeat,2018-11-09T18:44:56Z,4.700810185185185
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate36,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,D06_36,D06,36,2018-11-14T11:34:06Z,2,3,5,40,repeat,2018-11-09T18:44:56Z,4.700810185185185
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate36,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,E06_36,E06,36,2018-11-14T11:34:06Z,3,3,29,40,repeat,2018-11-09T18:44:56Z,4.700810185185185
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate36,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,F06_36,F06,36,2018-11-14T11:34:06Z,2,3,anc4,40,repeat,2018-11-09T18:44:56Z,4.700810185185185
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate41,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,B06_41,B06,41,2018-11-14T11:50:02Z,3,3,20,40,single,2018-11-09T18:44:56Z,4.711875
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate41,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,C06_41,C06,41,2018-11-14T11:50:02Z,1,3,anc3,40,single,2018-11-09T18:44:56Z,4.711875
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate41,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,D06_41,D06,41,2018-11-14T11:50:02Z,4,3,5,40,single,2018-11-09T18:44:56Z,4.711875
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate41,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,E06_41,E06,41,2018-11-14T11:50:02Z,3,3,29,40,single,2018-11-09T18:44:56Z,4.711875
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate41,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,F06_41,F06,41,2018-11-14T11:50:02Z,4,3,anc4,40,single,2018-11-09T18:44:56Z,4.711875
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate48,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,B06_48,B06,48,2018-11-14T10:14:56Z,1082,1,23,28,repeat,2018-11-10T18:09:57Z,3.670127314814815
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate48,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,C06_48,C06,48,2018-11-14T10:14:56Z,2056,1,1,28,repeat,2018-11-10T18:09:57Z,3.670127314814815
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate48,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,D06_48,D06,48,2018-11-14T10:14:56Z,1453,1,14,28,repeat,2018-11-10T18:09:57Z,3.670127314814815
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate48,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,E06_48,E06,48,2018-11-14T10:14:56Z,1521,1,24,28,repeat,2018-11-10T18:09:57Z,3.670127314814815
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate48,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,F06_48,F06,48,2018-11-14T10:14:56Z,1697,1,8,28,repeat,2018-11-10T18:09:57Z,3.670127314814815
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate55,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,B06_55,B06,55,2018-11-14T10:22:50Z,1930,2,anc2,28,repeat,2018-11-10T18:09:57Z,3.675613425925926
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate55,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,C06_55,C06,55,2018-11-14T10:22:50Z,1460,2,26,28,repeat,2018-11-10T18:09:57Z,3.675613425925926
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate55,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,D06_55,D06,55,2018-11-14T10:22:50Z,1553,2,31,28,repeat,2018-11-10T18:09:57Z,3.675613425925926
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate55,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,E06_55,E06,55,2018-11-14T10:22:50Z,1376,2,18,28,repeat,2018-11-10T18:09:57Z,3.675613425925926
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate55,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,F06_55,F06,55,2018-11-14T10:22:50Z,1454,2,22,28,repeat,2018-11-10T18:09:57Z,3.675613425925926
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate6,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,B06_6,B06,6,2018-11-14T10:38:10Z,3115,1,23,34,repeat,2018-11-09T15:48:15Z,4.784664351851852
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate6,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,C06_6,C06,6,2018-11-14T10:38:10Z,1668,1,1,34,repeat,2018-11-09T15:48:15Z,4.784664351851852
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate6,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,D06_6,D06,6,2018-11-14T10:38:10Z,3404,1,14,34,repeat,2018-11-09T15:48:15Z,4.784664351851852
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate6,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,E06_6,E06,6,2018-11-14T10:38:10Z,1939,1,24,34,repeat,2018-11-09T15:48:15Z,4.784664351851852
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate6,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,F06_6,F06,6,2018-11-14T10:38:10Z,3222,1,8,34,repeat,2018-11-09T15:48:15Z,4.784664351851852
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate62,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,B06_62,B06,62,2018-11-14T10:07:10Z,2014,3,20,28,repeat,2018-11-10T18:09:57Z,3.6647337962962965
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate62,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,C06_62,C06,62,2018-11-14T10:07:10Z,2379,3,anc3,28,repeat,2018-11-10T18:09:57Z,3.6647337962962965
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate62,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,D06_62,D06,62,2018-11-14T10:07:10Z,1247,3,5,28,repeat,2018-11-10T18:09:57Z,3.6647337962962965
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate62,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,E06_62,E06,62,2018-11-14T10:07:10Z,1400,3,29,28,repeat,2018-11-10T18:09:57Z,3.6647337962962965
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate62,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,F06_62,F06,62,2018-11-14T10:07:10Z,1617,3,anc4,28,repeat,2018-11-10T18:09:57Z,3.6647337962962965
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate69,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,B06_69,B06,69,2018-11-14T09:43:35Z,1148,1,23,22,repeat,2018-11-10T22:47:45Z,3.455439814814815
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate69,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,C06_69,C06,69,2018-11-14T09:43:35Z,1334,1,1,22,repeat,2018-11-10T22:47:45Z,3.455439814814815
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate69,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,D06_69,D06,69,2018-11-14T09:43:35Z,1060,1,14,22,repeat,2018-11-10T22:47:45Z,3.455439814814815
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate69,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,E06_69,E06,69,2018-11-14T09:43:35Z,950,1,24,22,repeat,2018-11-10T22:47:45Z,3.455439814814815
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate69,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,F06_69,F06,69,2018-11-14T09:43:35Z,1713,1,8,22,repeat,2018-11-10T22:47:45Z,3.455439814814815
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate76,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,B06_76,B06,76,2018-11-14T09:58:58Z,1006,2,anc2,22,repeat,2018-11-10T22:47:45Z,3.4661226851851854
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate76,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,C06_76,C06,76,2018-11-14T09:58:58Z,773,2,26,22,repeat,2018-11-10T22:47:45Z,3.4661226851851854
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate76,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,D06_76,D06,76,2018-11-14T09:58:58Z,717,2,31,22,repeat,2018-11-10T22:47:45Z,3.4661226851851854
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate76,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,E06_76,E06,76,2018-11-14T09:58:58Z,995,2,18,22,repeat,2018-11-10T22:47:45Z,3.4661226851851854
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate76,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,F06_76,F06,76,2018-11-14T09:58:58Z,758,2,22,22,repeat,2018-11-10T22:47:45Z,3.4661226851851854
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate83,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,B06_83,B06,83,2018-11-14T09:51:17Z,898,3,20,22,repeat,2018-11-10T22:47:45Z,3.460787037037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate83,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,C06_83,C06,83,2018-11-14T09:51:17Z,699,3,anc3,22,repeat,2018-11-10T22:47:45Z,3.460787037037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate83,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,D06_83,D06,83,2018-11-14T09:51:17Z,705,3,5,22,repeat,2018-11-10T22:47:45Z,3.460787037037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate83,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,E06_83,E06,83,2018-11-14T09:51:17Z,796,3,29,22,repeat,2018-11-10T22:47:45Z,3.460787037037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate83,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,F06_83,F06,83,2018-11-14T09:51:17Z,816,3,anc4,22,repeat,2018-11-10T22:47:45Z,3.460787037037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate90,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,B06_90,B06,90,2018-11-14T09:16:56Z,20,1,23,16,repeat,2018-11-12T15:16:36Z,1.7502314814814814
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate90,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,C06_90,C06,90,2018-11-14T09:16:56Z,21,1,1,16,repeat,2018-11-12T15:16:36Z,1.7502314814814814
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate90,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,D06_90,D06,90,2018-11-14T09:16:56Z,22,1,14,16,repeat,2018-11-12T15:16:36Z,1.7502314814814814
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate90,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,E06_90,E06,90,2018-11-14T09:16:56Z,12,1,24,16,repeat,2018-11-12T15:16:36Z,1.7502314814814814
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate90,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,F06_90,F06,90,2018-11-14T09:16:56Z,16,1,8,16,repeat,2018-11-12T15:16:36Z,1.7502314814814814
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate97,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,B06_97,B06,97,2018-11-14T09:27:38Z,15,2,anc2,16,repeat,2018-11-12T15:16:36Z,1.757662037037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate97,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,C06_97,C06,97,2018-11-14T09:27:38Z,14,2,26,16,repeat,2018-11-12T15:16:36Z,1.757662037037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate97,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,D06_97,D06,97,2018-11-14T09:27:38Z,18,2,31,16,repeat,2018-11-12T15:16:36Z,1.757662037037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate97,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,E06_97,E06,97,2018-11-14T09:27:38Z,19,2,18,16,repeat,2018-11-12T15:16:36Z,1.757662037037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-plate97,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14-,F06_97,F06,97,2018-11-14T09:27:38Z,26,2,22,16,repeat,2018-11-12T15:16:36Z,1.757662037037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate104,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,B06_104,B06,104,2018-11-14T19:52:53Z,24,3,20,16,repeat,2018-11-12T15:16:36Z,2.1918634259259258
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate104,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,C06_104,C06,104,2018-11-14T19:52:53Z,22,3,anc3,16,repeat,2018-11-12T15:16:36Z,2.1918634259259258
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate104,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,D06_104,D06,104,2018-11-14T19:52:53Z,22,3,5,16,repeat,2018-11-12T15:16:36Z,2.1918634259259258
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate104,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,E06_104,E06,104,2018-11-14T19:52:53Z,48,3,29,16,repeat,2018-11-12T15:16:36Z,2.1918634259259258
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate104,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,F06_104,F06,104,2018-11-14T19:52:53Z,50,3,anc4,16,repeat,2018-11-12T15:16:36Z,2.1918634259259258
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate48,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,B06_48,B06,48,2018-11-14T16:47:20Z,743,1,23,28,repeat,2018-11-10T18:09:57Z,3.942627314814815
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate48,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,C06_48,C06,48,2018-11-14T16:47:20Z,2115,1,1,28,repeat,2018-11-10T18:09:57Z,3.942627314814815
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate48,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,D06_48,D06,48,2018-11-14T16:47:20Z,1566,1,14,28,repeat,2018-11-10T18:09:57Z,3.942627314814815
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate48,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,E06_48,E06,48,2018-11-14T16:47:20Z,1613,1,24,28,repeat,2018-11-10T18:09:57Z,3.942627314814815
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate48,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,F06_48,F06,48,2018-11-14T16:47:20Z,1731,1,8,28,repeat,2018-11-10T18:09:57Z,3.942627314814815
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate55,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,B06_55,B06,55,2018-11-14T16:55:38Z,1931,2,anc2,28,repeat,2018-11-10T18:09:57Z,3.9483912037037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate55,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,C06_55,C06,55,2018-11-14T16:55:38Z,1538,2,26,28,repeat,2018-11-10T18:09:57Z,3.9483912037037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate55,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,D06_55,D06,55,2018-11-14T16:55:38Z,1616,2,31,28,repeat,2018-11-10T18:09:57Z,3.9483912037037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate55,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,E06_55,E06,55,2018-11-14T16:55:38Z,1484,2,18,28,repeat,2018-11-10T18:09:57Z,3.9483912037037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate55,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,F06_55,F06,55,2018-11-14T16:55:38Z,1541,2,22,28,repeat,2018-11-10T18:09:57Z,3.9483912037037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate62,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,B06_62,B06,62,2018-11-14T17:08:24Z,2064,3,20,28,repeat,2018-11-10T18:09:57Z,3.9572569444444445
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate62,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,C06_62,C06,62,2018-11-14T17:08:24Z,2509,3,anc3,28,repeat,2018-11-10T18:09:57Z,3.9572569444444445
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate62,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,D06_62,D06,62,2018-11-14T17:08:24Z,1360,3,5,28,repeat,2018-11-10T18:09:57Z,3.9572569444444445
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate62,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,E06_62,E06,62,2018-11-14T17:08:24Z,1476,3,29,28,repeat,2018-11-10T18:09:57Z,3.9572569444444445
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate62,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,F06_62,F06,62,2018-11-14T17:08:24Z,1739,3,anc4,28,repeat,2018-11-10T18:09:57Z,3.9572569444444445
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate69,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,B06_69,B06,69,2018-11-14T16:17:50Z,1228,1,23,22,repeat,2018-11-10T22:47:45Z,3.729224537037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate69,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,C06_69,C06,69,2018-11-14T16:17:50Z,1381,1,1,22,repeat,2018-11-10T22:47:45Z,3.729224537037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate69,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,D06_69,D06,69,2018-11-14T16:17:50Z,1182,1,14,22,repeat,2018-11-10T22:47:45Z,3.729224537037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate69,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,E06_69,E06,69,2018-11-14T16:17:50Z,1052,1,24,22,repeat,2018-11-10T22:47:45Z,3.729224537037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate69,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,F06_69,F06,69,2018-11-14T16:17:50Z,1848,1,8,22,repeat,2018-11-10T22:47:45Z,3.729224537037037
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate76,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,B06_76,B06,76,2018-11-14T16:26:15Z,1104,2,anc2,22,repeat,2018-11-10T22:47:45Z,3.7350694444444446
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate76,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,C06_76,C06,76,2018-11-14T16:26:15Z,803,2,26,22,repeat,2018-11-10T22:47:45Z,3.7350694444444446
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate76,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,D06_76,D06,76,2018-11-14T16:26:15Z,760,2,31,22,repeat,2018-11-10T22:47:45Z,3.7350694444444446
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate76,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,E06_76,E06,76,2018-11-14T16:26:15Z,1025,2,18,22,repeat,2018-11-10T22:47:45Z,3.7350694444444446
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate76,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,F06_76,F06,76,2018-11-14T16:26:15Z,815,2,22,22,repeat,2018-11-10T22:47:45Z,3.7350694444444446
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate83,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,B06_83,B06,83,2018-11-14T16:36:18Z,942,3,20,22,repeat,2018-11-10T22:47:45Z,3.742048611111111
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate83,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,C06_83,C06,83,2018-11-14T16:36:18Z,740,3,anc3,22,repeat,2018-11-10T22:47:45Z,3.742048611111111
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate83,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,D06_83,D06,83,2018-11-14T16:36:18Z,565,3,5,22,repeat,2018-11-10T22:47:45Z,3.742048611111111
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate83,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,E06_83,E06,83,2018-11-14T16:36:18Z,955,3,29,22,repeat,2018-11-10T22:47:45Z,3.742048611111111
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate83,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,F06_83,F06,83,2018-11-14T16:36:18Z,718,3,anc4,22,repeat,2018-11-10T22:47:45Z,3.742048611111111
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate90,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,B06_90,B06,90,2018-11-14T19:36:49Z,29,1,23,16,repeat,2018-11-12T15:16:36Z,2.1807060185185185
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate90,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,C06_90,C06,90,2018-11-14T19:36:49Z,31,1,1,16,repeat,2018-11-12T15:16:36Z,2.1807060185185185
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate90,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,D06_90,D06,90,2018-11-14T19:36:49Z,43,1,14,16,repeat,2018-11-12T15:16:36Z,2.1807060185185185
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate90,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,E06_90,E06,90,2018-11-14T19:36:49Z,20,1,24,16,repeat,2018-11-12T15:16:36Z,2.1807060185185185
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate90,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,F06_90,F06,90,2018-11-14T19:36:49Z,34,1,8,16,repeat,2018-11-12T15:16:36Z,2.1807060185185185
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate97,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,B06_97,B06,97,2018-11-14T19:45:00Z,28,2,anc2,16,repeat,2018-11-12T15:16:36Z,2.1863888888888887
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate97,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,C06_97,C06,97,2018-11-14T19:45:00Z,20,2,26,16,repeat,2018-11-12T15:16:36Z,2.1863888888888887
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate97,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,D06_97,D06,97,2018-11-14T19:45:00Z,24,2,31,16,repeat,2018-11-12T15:16:36Z,2.1863888888888887
data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-plate97,data-raw/chlamee-RFU-acclimated/chlamee-acclimated-2018-11-14b-,E06_97,E06,97,2018-11-14T19:45:00Z,28,2,18,16,repeat,2018-11-12T15:16:36Z,2.1863888888888887
