file_name,path,well_plate,well,plate,date_time,RFU,plate_key,population,plate_type,temperature,round,start_time,days,ancestor_id,treatment,note,exponential,N0
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-27-plate76_181127_101553_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-27-,G03_76,G03,76,2018-11-27T10:09:03Z,4,1,33,repeat,40,repeat,2018-11-23T19:03:55Z,3.6285648148148146,cc1690,L,NA,yes,7
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-27-plate81_181127_102437_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-27-,B03_81,B03,81,2018-11-27T10:17:05Z,3,2,4,repeat,40,repeat,2018-11-23T19:03:55Z,3.6341435185185187,anc3,S,NA,yes,8
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-27-plate81_181127_102437_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-27-,C03_81,C03,81,2018-11-27T10:17:05Z,1,2,9,repeat,40,repeat,2018-11-23T19:03:55Z,3.6341435185185187,cc1690,BS,NA,yes,32
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-27-plate81_181127_102437_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-27-,D03_81,D03,81,2018-11-27T10:17:05Z,2,2,22,repeat,40,repeat,2018-11-23T19:03:55Z,3.6341435185185187,cc1690,C,NA,yes,9
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-27-plate81_181127_102437_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-27-,E03_81,E03,81,2018-11-27T10:17:05Z,3,2,28,repeat,40,repeat,2018-11-23T19:03:55Z,3.6341435185185187,anc5,P,NA,yes,13
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-27-plate81_181127_102437_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-27-,F03_81,F03,81,2018-11-27T10:17:05Z,3,2,4,repeat,40,repeat,2018-11-23T19:03:55Z,3.6341435185185187,anc3,S,NA,yes,9
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-27-plate81_181127_102437_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-27-,G03_81,G03,81,2018-11-27T10:17:05Z,2,2,9,repeat,40,repeat,2018-11-23T19:03:55Z,3.6341435185185187,cc1690,BS,NA,yes,21
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-27-plate86_181127_103513_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-27-,B03_86,B03,86,2018-11-27T10:25:39Z,2,3,3,repeat,40,repeat,2018-11-23T19:03:55Z,3.6400925925925924,cc1690,N,NA,yes,13
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-27-plate86_181127_103513_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-27-,C03_86,C03,86,2018-11-27T10:25:39Z,4,3,30,repeat,40,repeat,2018-11-23T19:03:55Z,3.6400925925925924,anc5,N,NA,yes,8
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-27-plate86_181127_103513_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-27-,D03_86,D03,86,2018-11-27T10:25:39Z,2,3,20,repeat,40,repeat,2018-11-23T19:03:55Z,3.6400925925925924,anc4,L,NA,yes,10
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-27-plate86_181127_103513_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-27-,E03_86,E03,86,2018-11-27T10:25:39Z,2,3,30,repeat,40,repeat,2018-11-23T19:03:55Z,3.6400925925925924,anc5,N,NA,yes,6
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-27-plate86_181127_103513_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-27-,F03_86,F03,86,2018-11-27T10:25:39Z,2,3,7,repeat,40,repeat,2018-11-23T19:03:55Z,3.6400925925925924,anc3,B,NA,yes,16
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-28-plate1_181128_115403_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-28-,B03_1,B03,1,2018-11-28T11:46:01Z,12,1,19,repeat,10,repeat,2018-11-24T14:41:29Z,3.8781481481481483,anc2,B,NA,yes,9
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-28-plate1_181128_115403_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-28-,C03_1,C03,1,2018-11-28T11:46:01Z,13,1,33,repeat,10,repeat,2018-11-24T14:41:29Z,3.8781481481481483,cc1690,L,NA,yes,5
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-28-plate1_181128_115403_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-28-,D03_1,D03,1,2018-11-28T11:46:01Z,13,1,8,repeat,10,repeat,2018-11-24T14:41:29Z,3.8781481481481483,anc4,P,NA,yes,6
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-28-plate1_181128_115403_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-28-,E03_1,E03,1,2018-11-28T11:46:01Z,17,1,25,repeat,10,repeat,2018-11-24T14:41:29Z,3.8781481481481483,anc2,BS,NA,yes,6
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-28-plate1_181128_115403_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-28-,F03_1,F03,1,2018-11-28T11:46:01Z,14,1,19,repeat,10,repeat,2018-11-24T14:41:29Z,3.8781481481481483,anc2,B,NA,yes,4
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-28-plate1_181128_115403_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-28-,G03_1,G03,1,2018-11-28T11:46:01Z,15,1,33,repeat,10,repeat,2018-11-24T14:41:29Z,3.8781481481481483,cc1690,L,NA,yes,6
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-28-plate11_181128_120932_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-28-,B03_11,B03,11,2018-11-28T12:02:43Z,38,3,3,repeat,10,repeat,2018-11-24T14:41:29Z,3.8897453703703704,cc1690,N,NA,yes,10
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-28-plate11_181128_120932_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-28-,C03_11,C03,11,2018-11-28T12:02:43Z,40,3,30,repeat,10,repeat,2018-11-24T14:41:29Z,3.8897453703703704,anc5,N,NA,yes,7
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-28-plate11_181128_120932_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-28-,D03_11,D03,11,2018-11-28T12:02:43Z,37,3,20,repeat,10,repeat,2018-11-24T14:41:29Z,3.8897453703703704,anc4,L,NA,yes,12
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-28-plate11_181128_120932_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-28-,E03_11,E03,11,2018-11-28T12:02:43Z,49,3,30,repeat,10,repeat,2018-11-24T14:41:29Z,3.8897453703703704,anc5,N,NA,yes,11
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-28-plate11_181128_120932_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-28-,F03_11,F03,11,2018-11-28T12:02:43Z,30,3,7,repeat,10,repeat,2018-11-24T14:41:29Z,3.8897453703703704,anc3,B,NA,yes,11
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-28-plate6_181128_120140_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-28-,B03_6,B03,6,2018-11-28T11:54:51Z,16,2,4,repeat,10,repeat,2018-11-24T14:41:29Z,3.8842824074074076,anc3,S,NA,yes,10
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-28-plate6_181128_120140_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-28-,C03_6,C03,6,2018-11-28T11:54:51Z,141,2,9,repeat,10,repeat,2018-11-24T14:41:29Z,3.8842824074074076,cc1690,BS,NA,yes,15
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-28-plate6_181128_120140_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-28-,D03_6,D03,6,2018-11-28T11:54:51Z,36,2,22,repeat,10,repeat,2018-11-24T14:41:29Z,3.8842824074074076,cc1690,C,NA,yes,12
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-28-plate6_181128_120140_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-28-,E03_6,E03,6,2018-11-28T11:54:51Z,31,2,28,repeat,10,repeat,2018-11-24T14:41:29Z,3.8842824074074076,anc5,P,NA,yes,17
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-28-plate6_181128_120140_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-28-,F03_6,F03,6,2018-11-28T11:54:51Z,15,2,4,repeat,10,repeat,2018-11-24T14:41:29Z,3.8842824074074076,anc3,S,NA,yes,9
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-28-plate6_181128_120140_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-28-,G03_6,G03,6,2018-11-28T11:54:51Z,138,2,9,repeat,10,repeat,2018-11-24T14:41:29Z,3.8842824074074076,cc1690,BS,NA,yes,17
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-30-plate1_181130_175252_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-30-,B03_1,B03,1,2018-11-30T17:31:34Z,46,1,19,repeat,10,repeat,2018-11-24T14:41:29Z,6.118113425925926,anc2,B,NA,yes,9
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-30-plate1_181130_175252_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-30-,C03_1,C03,1,2018-11-30T17:31:34Z,37,1,33,repeat,10,repeat,2018-11-24T14:41:29Z,6.118113425925926,cc1690,L,NA,yes,5
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-30-plate1_181130_175252_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-30-,D03_1,D03,1,2018-11-30T17:31:34Z,31,1,8,repeat,10,repeat,2018-11-24T14:41:29Z,6.118113425925926,anc4,P,NA,yes,6
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-30-plate1_181130_175252_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-30-,E03_1,E03,1,2018-11-30T17:31:34Z,35,1,25,repeat,10,repeat,2018-11-24T14:41:29Z,6.118113425925926,anc2,BS,NA,yes,6
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-30-plate1_181130_175252_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-30-,F03_1,F03,1,2018-11-30T17:31:34Z,25,1,19,repeat,10,repeat,2018-11-24T14:41:29Z,6.118113425925926,anc2,B,NA,yes,4
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-30-plate1_181130_175252_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-30-,G03_1,G03,1,2018-11-30T17:31:34Z,45,1,33,repeat,10,repeat,2018-11-24T14:41:29Z,6.118113425925926,cc1690,L,NA,yes,6
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-30-plate11_181130_180925_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-30-,B03_11,B03,11,2018-11-30T18:02:04Z,161,3,3,repeat,10,repeat,2018-11-24T14:41:29Z,6.139293981481481,cc1690,N,NA,yes,10
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-30-plate11_181130_180925_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-30-,C03_11,C03,11,2018-11-30T18:02:04Z,170,3,30,repeat,10,repeat,2018-11-24T14:41:29Z,6.139293981481481,anc5,N,NA,yes,7
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-30-plate11_181130_180925_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-30-,D03_11,D03,11,2018-11-30T18:02:04Z,276,3,20,repeat,10,repeat,2018-11-24T14:41:29Z,6.139293981481481,anc4,L,NA,yes,12
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-30-plate11_181130_180925_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-30-,E03_11,E03,11,2018-11-30T18:02:04Z,221,3,30,repeat,10,repeat,2018-11-24T14:41:29Z,6.139293981481481,anc5,N,NA,yes,11
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-30-plate11_181130_180925_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-30-,F03_11,F03,11,2018-11-30T18:02:04Z,210,3,7,repeat,10,repeat,2018-11-24T14:41:29Z,6.139293981481481,anc3,B,NA,yes,11
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-30-plate6_181130_180112_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-30-,B03_6,B03,6,2018-11-30T17:54:11Z,22,2,4,repeat,10,repeat,2018-11-24T14:41:29Z,6.133819444444445,anc3,S,NA,yes,10
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-30-plate6_181130_180112_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-30-,C03_6,C03,6,2018-11-30T17:54:11Z,212,2,9,repeat,10,repeat,2018-11-24T14:41:29Z,6.133819444444445,cc1690,BS,NA,yes,15
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-30-plate6_181130_180112_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-30-,D03_6,D03,6,2018-11-30T17:54:11Z,241,2,22,repeat,10,repeat,2018-11-24T14:41:29Z,6.133819444444445,cc1690,C,NA,yes,12
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-30-plate6_181130_180112_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-30-,E03_6,E03,6,2018-11-30T17:54:11Z,83,2,28,repeat,10,repeat,2018-11-24T14:41:29Z,6.133819444444445,anc5,P,NA,yes,17
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-30-plate6_181130_180112_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-30-,F03_6,F03,6,2018-11-30T17:54:11Z,56,2,4,repeat,10,repeat,2018-11-24T14:41:29Z,6.133819444444445,anc3,S,NA,yes,9
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-30-plate6_181130_180112_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-30-,G03_6,G03,6,2018-11-30T17:54:11Z,130,2,9,repeat,10,repeat,2018-11-24T14:41:29Z,6.133819444444445,cc1690,BS,NA,yes,17
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate16_181123_233253_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,B04_16,B04,16,2018-11-23T23:26:14Z,14,1,14,repeat,16,repeat,2018-11-23T23:11:14Z,0.010416666666666666,anc2,S,NA,yes,14
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate16_181123_233253_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,C04_16,C04,16,2018-11-23T23:26:14Z,7,1,32,repeat,16,repeat,2018-11-23T23:11:14Z,0.010416666666666666,cc1690,S,NA,yes,7
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate16_181123_233253_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,D04_16,D04,16,2018-11-23T23:26:14Z,7,1,19,repeat,16,repeat,2018-11-23T23:11:14Z,0.010416666666666666,anc2,B,NA,yes,7
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate16_181123_233253_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,E04_16,E04,16,2018-11-23T23:26:14Z,16,1,cc1629,repeat,16,repeat,2018-11-23T23:11:14Z,0.010416666666666666,cc1629,none,NA,yes,16
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate16_181123_233253_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,F04_16,F04,16,2018-11-23T23:26:14Z,26,1,6,repeat,16,repeat,2018-11-23T23:11:14Z,0.010416666666666666,cc1690,P,NA,yes,26
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate21_181123_232503_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,B04_21,B04,21,2018-11-23T23:18:25Z,8,2,31,repeat,16,repeat,2018-11-23T23:11:14Z,0.004988425925925926,cc1690,B,NA,yes,8
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate21_181123_232503_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,C04_21,C04,21,2018-11-23T23:18:25Z,14,2,35,repeat,16,repeat,2018-11-23T23:11:14Z,0.004988425925925926,anc4,BS,NA,yes,14
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate21_181123_232503_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,D04_21,D04,21,2018-11-23T23:18:25Z,4,2,4,repeat,16,repeat,2018-11-23T23:11:14Z,0.004988425925925926,anc3,S,NA,yes,4
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate21_181123_232503_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,E04_21,E04,21,2018-11-23T23:18:25Z,6,2,2,repeat,16,repeat,2018-11-23T23:11:14Z,0.004988425925925926,anc3,BS,NA,yes,6
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate21_181123_232503_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,F04_21,F04,21,2018-11-23T23:18:25Z,15,2,21,repeat,16,repeat,2018-11-23T23:11:14Z,0.004988425925925926,anc4,B,NA,yes,15
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate26_181123_231753_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,B04_26,B04,26,2018-11-23T23:11:14Z,12,3,cc1690,repeat,16,repeat,2018-11-23T23:11:14Z,0,cc1690,none,NA,yes,12
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate26_181123_231753_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,C04_26,C04,26,2018-11-23T23:11:14Z,8,3,5,repeat,16,repeat,2018-11-23T23:11:14Z,0,anc5,C,NA,yes,8
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate26_181123_231753_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,D04_26,D04,26,2018-11-23T23:11:14Z,17,3,anc4,repeat,16,repeat,2018-11-23T23:11:14Z,0,anc4,none,NA,yes,17
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate26_181123_231753_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,E04_26,E04,26,2018-11-23T23:11:14Z,20,3,16,repeat,16,repeat,2018-11-23T23:11:14Z,0,anc5,B,NA,yes,20
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate26_181123_231753_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,F04_26,F04,26,2018-11-23T23:11:14Z,17,3,29,repeat,16,repeat,2018-11-23T23:11:14Z,0,anc3,P,NA,yes,17
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate31_181123_214853_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,B04_31,B04,31,2018-11-23T21:42:12Z,14,1,14,repeat,22,repeat,2018-11-23T21:42:12Z,0,anc2,S,NA,yes,14
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate31_181123_214853_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,C04_31,C04,31,2018-11-23T21:42:12Z,6,1,32,repeat,22,repeat,2018-11-23T21:42:12Z,0,cc1690,S,NA,yes,6
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate31_181123_214853_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,D04_31,D04,31,2018-11-23T21:42:12Z,9,1,19,repeat,22,repeat,2018-11-23T21:42:12Z,0,anc2,B,NA,yes,9
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate31_181123_214853_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,E04_31,E04,31,2018-11-23T21:42:12Z,17,1,cc1629,repeat,22,repeat,2018-11-23T21:42:12Z,0,cc1629,none,NA,yes,17
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate31_181123_214853_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,F04_31,F04,31,2018-11-23T21:42:12Z,21,1,6,repeat,22,repeat,2018-11-23T21:42:12Z,0,cc1690,P,NA,yes,21
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate36_181123_215619_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,B04_36,B04,36,2018-11-23T21:49:39Z,3,2,31,repeat,22,repeat,2018-11-23T21:42:12Z,0.0051736111111111115,cc1690,B,NA,yes,3
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate36_181123_215619_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,C04_36,C04,36,2018-11-23T21:49:39Z,17,2,35,repeat,22,repeat,2018-11-23T21:42:12Z,0.0051736111111111115,anc4,BS,NA,yes,17
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate36_181123_215619_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,D04_36,D04,36,2018-11-23T21:49:39Z,9,2,4,repeat,22,repeat,2018-11-23T21:42:12Z,0.0051736111111111115,anc3,S,NA,yes,9
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate36_181123_215619_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,E04_36,E04,36,2018-11-23T21:49:39Z,2,2,2,repeat,22,repeat,2018-11-23T21:42:12Z,0.0051736111111111115,anc3,BS,NA,yes,2
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate36_181123_215619_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,F04_36,F04,36,2018-11-23T21:49:39Z,12,2,21,repeat,22,repeat,2018-11-23T21:42:12Z,0.0051736111111111115,anc4,B,NA,yes,12
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate41_181123_220434_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,B04_41,B04,41,2018-11-23T21:57:53Z,4,3,cc1690,repeat,22,repeat,2018-11-23T21:42:12Z,0.010891203703703703,cc1690,none,NA,yes,4
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate41_181123_220434_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,C04_41,C04,41,2018-11-23T21:57:53Z,7,3,5,repeat,22,repeat,2018-11-23T21:42:12Z,0.010891203703703703,anc5,C,NA,yes,7
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate41_181123_220434_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,D04_41,D04,41,2018-11-23T21:57:53Z,14,3,anc4,repeat,22,repeat,2018-11-23T21:42:12Z,0.010891203703703703,anc4,none,NA,yes,14
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate41_181123_220434_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,E04_41,E04,41,2018-11-23T21:57:53Z,11,3,16,repeat,22,repeat,2018-11-23T21:42:12Z,0.010891203703703703,anc5,B,NA,yes,11
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate41_181123_220434_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,F04_41,F04,41,2018-11-23T21:57:53Z,10,3,29,repeat,22,repeat,2018-11-23T21:42:12Z,0.010891203703703703,anc3,P,NA,yes,10
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate46_181123_141424_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,B04_46,B04,46,2018-11-23T14:06:38Z,9,1,14,repeat,28,repeat,2018-11-23T14:06:38Z,0,anc2,S,NA,yes,9
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate46_181123_141424_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,C04_46,C04,46,2018-11-23T14:06:38Z,9,1,32,repeat,28,repeat,2018-11-23T14:06:38Z,0,cc1690,S,NA,yes,9
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate46_181123_141424_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,D04_46,D04,46,2018-11-23T14:06:38Z,17,1,19,repeat,28,repeat,2018-11-23T14:06:38Z,0,anc2,B,NA,yes,17
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate46_181123_141424_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,E04_46,E04,46,2018-11-23T14:06:38Z,15,1,cc1629,repeat,28,repeat,2018-11-23T14:06:38Z,0,cc1629,none,NA,yes,15
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate46_181123_141424_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,F04_46,F04,46,2018-11-23T14:06:38Z,20,1,6,repeat,28,repeat,2018-11-23T14:06:38Z,0,cc1690,P,NA,yes,20
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate51_181123_150046_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,B04_51,B04,51,2018-11-23T14:53:50Z,5,2,31,repeat,28,repeat,2018-11-23T14:06:38Z,0.03277777777777778,cc1690,B,NA,yes,5
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate51_181123_150046_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,C04_51,C04,51,2018-11-23T14:53:50Z,15,2,35,repeat,28,repeat,2018-11-23T14:06:38Z,0.03277777777777778,anc4,BS,NA,yes,15
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate51_181123_150046_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,D04_51,D04,51,2018-11-23T14:53:50Z,7,2,4,repeat,28,repeat,2018-11-23T14:06:38Z,0.03277777777777778,anc3,S,NA,yes,7
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate51_181123_150046_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,E04_51,E04,51,2018-11-23T14:53:50Z,13,2,2,repeat,28,repeat,2018-11-23T14:06:38Z,0.03277777777777778,anc3,BS,NA,yes,13
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate51_181123_150046_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,F04_51,F04,51,2018-11-23T14:53:50Z,19,2,21,repeat,28,repeat,2018-11-23T14:06:38Z,0.03277777777777778,anc4,B,NA,yes,19
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate56_181123_152434_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,B04_56,B04,56,2018-11-23T15:17:51Z,10,3,cc1690,repeat,28,repeat,2018-11-23T14:06:38Z,0.04945601851851852,cc1690,none,NA,yes,10
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate56_181123_152434_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,C04_56,C04,56,2018-11-23T15:17:51Z,8,3,5,repeat,28,repeat,2018-11-23T14:06:38Z,0.04945601851851852,anc5,C,NA,yes,8
