plate_key,population,plate,well,temperature
2,17,56,B08,28
2,17,71,B08,22
2,17,72,B08,22
2,17,73,B08,22
2,17,74,B08,22
2,17,75,B08,22
2,17,76,B08,22
2,17,77,B08,22
2,17,92,B08,16
2,17,93,B08,16
2,17,94,B08,16
2,17,95,B08,16
2,17,96,B08,16
2,17,97,B08,16
2,17,98,B08,16
2,17,113,B08,10
2,17,114,B08,10
2,17,115,B08,10
2,17,116,B08,10
2,17,117,B08,10
2,17,118,B08,10
2,17,119,B08,10
2,26,8,B09,34
2,26,9,B09,34
2,26,10,B09,34
2,26,11,B09,34
2,26,12,B09,34
2,26,13,B09,34
2,26,14,B09,34
2,26,29,B09,40
2,26,30,B09,40
2,26,31,B09,40
2,26,32,B09,40
2,26,33,B09,40
2,26,34,B09,40
2,26,35,B09,40
2,26,50,B09,28
2,26,51,B09,28
2,26,52,B09,28
2,26,53,B09,28
2,26,54,B09,28
2,26,55,B09,28
2,26,56,B09,28
2,26,71,B09,22
2,26,72,B09,22
2,26,73,B09,22
2,26,74,B09,22
2,26,75,B09,22
2,26,76,B09,22
2,26,77,B09,22
2,26,92,B09,16
2,26,93,B09,16
2,26,94,B09,16
2,26,95,B09,16
2,26,96,B09,16
2,26,97,B09,16
2,26,98,B09,16
2,26,113,B09,10
2,26,114,B09,10
2,26,115,B09,10
2,26,116,B09,10
2,26,117,B09,10
2,26,118,B09,10
2,26,119,B09,10
2,2,8,B10,34
2,2,9,B10,34
2,2,10,B10,34
2,2,11,B10,34
2,2,12,B10,34
2,2,13,B10,34
2,2,14,B10,34
2,2,29,B10,40
2,2,30,B10,40
2,2,31,B10,40
2,2,32,B10,40
2,2,33,B10,40
2,2,34,B10,40
2,2,35,B10,40
2,2,50,B10,28
2,2,51,B10,28
2,2,52,B10,28
2,2,53,B10,28
2,2,54,B10,28
2,2,55,B10,28
2,2,56,B10,28
2,2,71,B10,22
2,2,72,B10,22
2,2,73,B10,22
2,2,74,B10,22
2,2,75,B10,22
2,2,76,B10,22
2,2,77,B10,22
2,2,92,B10,16
2,2,93,B10,16
2,2,94,B10,16
2,2,95,B10,16
2,2,96,B10,16
2,2,97,B10,16
2,2,98,B10,16
2,2,113,B10,10
2,2,114,B10,10
2,2,115,B10,10
2,2,116,B10,10
2,2,117,B10,10
2,2,118,B10,10
2,2,119,B10,10
2,18,8,B11,34
2,18,9,B11,34
2,18,10,B11,34
2,18,11,B11,34
2,18,12,B11,34
2,18,13,B11,34
2,18,14,B11,34
2,18,29,B11,40
2,18,30,B11,40
2,18,31,B11,40
2,18,32,B11,40
2,18,33,B11,40
2,18,34,B11,40
2,18,35,B11,40
2,18,50,B11,28
2,18,51,B11,28
2,18,52,B11,28
2,18,53,B11,28
2,18,54,B11,28
2,18,55,B11,28
2,18,56,B11,28
2,18,71,B11,22
2,18,72,B11,22
2,18,73,B11,22
2,18,74,B11,22
2,18,75,B11,22
2,18,76,B11,22
2,18,77,B11,22
2,18,92,B11,16
2,18,93,B11,16
2,18,94,B11,16
2,18,95,B11,16
2,18,96,B11,16
2,18,97,B11,16
2,18,98,B11,16
2,18,113,B11,10
2,18,114,B11,10
2,18,115,B11,10
2,18,116,B11,10
2,18,117,B11,10
2,18,118,B11,10
2,18,119,B11,10
2,21,8,C02,34
2,21,9,C02,34
2,21,10,C02,34
2,21,11,C02,34
2,21,12,C02,34
2,21,13,C02,34
2,21,14,C02,34
2,21,29,C02,40
2,21,30,C02,40
2,21,31,C02,40
2,21,32,C02,40
2,21,33,C02,40
2,21,34,C02,40
2,21,35,C02,40
2,21,50,C02,28
2,21,51,C02,28
2,21,52,C02,28
2,21,53,C02,28
2,21,54,C02,28
2,21,55,C02,28
2,21,56,C02,28
2,21,71,C02,22
2,21,72,C02,22
2,21,73,C02,22
2,21,74,C02,22
2,21,75,C02,22
2,21,76,C02,22
2,21,77,C02,22
2,21,92,C02,16
2,21,93,C02,16
2,21,94,C02,16
2,21,95,C02,16
2,21,96,C02,16
2,21,97,C02,16
2,21,98,C02,16
2,21,113,C02,10
2,21,114,C02,10
2,21,115,C02,10
2,21,116,C02,10
2,21,117,C02,10
2,21,118,C02,10
2,21,119,C02,10
2,9,8,C03,34
2,9,9,C03,34
2,9,10,C03,34
2,9,11,C03,34
2,9,12,C03,34
2,9,13,C03,34
2,9,14,C03,34
2,9,29,C03,40
2,9,30,C03,40
2,9,31,C03,40
2,9,32,C03,40
2,9,33,C03,40
2,9,34,C03,40
2,9,35,C03,40
2,9,50,C03,28
2,9,51,C03,28
2,9,52,C03,28
2,9,53,C03,28
2,9,54,C03,28
2,9,55,C03,28
2,9,56,C03,28
2,9,71,C03,22
2,9,72,C03,22
2,9,73,C03,22
2,9,74,C03,22
2,9,75,C03,22
2,9,76,C03,22
2,9,77,C03,22
2,9,92,C03,16
2,9,93,C03,16
2,9,94,C03,16
2,9,95,C03,16
2,9,96,C03,16
2,9,97,C03,16
2,9,98,C03,16
2,9,113,C03,10
2,9,114,C03,10
2,9,115,C03,10
2,9,116,C03,10
2,9,117,C03,10
2,9,118,C03,10
2,9,119,C03,10
2,35,8,C04,34
2,35,9,C04,34
2,35,10,C04,34
2,35,11,C04,34
2,35,12,C04,34
2,35,13,C04,34
2,35,14,C04,34
2,35,29,C04,40
2,35,30,C04,40
2,35,31,C04,40
2,35,32,C04,40
2,35,33,C04,40
2,35,34,C04,40
2,35,35,C04,40
2,35,50,C04,28
2,35,51,C04,28
2,35,52,C04,28
2,35,53,C04,28
2,35,54,C04,28
2,35,55,C04,28
2,35,56,C04,28
2,35,71,C04,22
2,35,72,C04,22
2,35,73,C04,22
2,35,74,C04,22
2,35,75,C04,22
2,35,76,C04,22
2,35,77,C04,22
2,35,92,C04,16
2,35,93,C04,16
2,35,94,C04,16
2,35,95,C04,16
2,35,96,C04,16
2,35,97,C04,16
2,35,98,C04,16
2,35,113,C04,10
2,35,114,C04,10
2,35,115,C04,10
2,35,116,C04,10
2,35,117,C04,10
2,35,118,C04,10
2,35,119,C04,10
2,28,8,C05,34
2,28,9,C05,34
2,28,10,C05,34
2,28,11,C05,34
2,28,12,C05,34
2,28,13,C05,34
2,28,14,C05,34
2,28,29,C05,40
2,28,30,C05,40
2,28,31,C05,40
2,28,32,C05,40
2,28,33,C05,40
2,28,34,C05,40
2,28,35,C05,40
2,28,50,C05,28
2,28,51,C05,28
2,28,52,C05,28
2,28,53,C05,28
2,28,54,C05,28
2,28,55,C05,28
2,28,56,C05,28
2,28,71,C05,22
2,28,72,C05,22
2,28,73,C05,22
2,28,74,C05,22
2,28,75,C05,22
2,28,76,C05,22
2,28,77,C05,22
2,28,92,C05,16
2,28,93,C05,16
2,28,94,C05,16
2,28,95,C05,16
2,28,96,C05,16
2,28,97,C05,16
2,28,98,C05,16
2,28,113,C05,10
2,28,114,C05,10
2,28,115,C05,10
2,28,116,C05,10
2,28,117,C05,10
2,28,118,C05,10
2,28,119,C05,10
2,26,8,C06,34
2,26,9,C06,34
2,26,10,C06,34
2,26,11,C06,34
2,26,12,C06,34
2,26,13,C06,34
2,26,14,C06,34
2,26,29,C06,40
2,26,30,C06,40
2,26,31,C06,40
2,26,32,C06,40
2,26,33,C06,40
2,26,34,C06,40
2,26,35,C06,40
2,26,50,C06,28
2,26,51,C06,28
2,26,52,C06,28
2,26,53,C06,28
2,26,54,C06,28
2,26,55,C06,28
2,26,56,C06,28
2,26,71,C06,22
2,26,72,C06,22
2,26,73,C06,22
2,26,74,C06,22
2,26,75,C06,22
2,26,76,C06,22
2,26,77,C06,22
2,26,92,C06,16
2,26,93,C06,16
2,26,94,C06,16
2,26,95,C06,16
2,26,96,C06,16
2,26,97,C06,16
2,26,98,C06,16
2,26,113,C06,10
2,26,114,C06,10
2,26,115,C06,10
2,26,116,C06,10
2,26,117,C06,10
2,26,118,C06,10
2,26,119,C06,10
2,27,8,C07,34
2,27,9,C07,34
2,27,10,C07,34
2,27,11,C07,34
2,27,12,C07,34
2,27,13,C07,34
2,27,14,C07,34
2,27,29,C07,40
2,27,30,C07,40
2,27,31,C07,40
2,27,32,C07,40
2,27,33,C07,40
2,27,34,C07,40
2,27,35,C07,40
2,27,50,C07,28
2,27,51,C07,28
2,27,52,C07,28
2,27,53,C07,28
2,27,54,C07,28
2,27,55,C07,28
2,27,56,C07,28
2,27,71,C07,22
2,27,72,C07,22
2,27,73,C07,22
2,27,74,C07,22
2,27,75,C07,22
2,27,76,C07,22
2,27,77,C07,22
2,27,92,C07,16
2,27,93,C07,16
2,27,94,C07,16
2,27,95,C07,16
2,27,96,C07,16
2,27,97,C07,16
2,27,98,C07,16
2,27,113,C07,10
2,27,114,C07,10
2,27,115,C07,10
2,27,116,C07,10
2,27,117,C07,10
2,27,118,C07,10
2,27,119,C07,10
2,2,8,C08,34
2,2,9,C08,34
2,2,10,C08,34
2,2,11,C08,34
2,2,12,C08,34
2,2,13,C08,34
2,2,14,C08,34
2,2,29,C08,40
2,2,30,C08,40
2,2,31,C08,40
2,2,32,C08,40
2,2,33,C08,40
2,2,34,C08,40
2,2,35,C08,40
2,2,50,C08,28
2,2,51,C08,28
2,2,52,C08,28
2,2,53,C08,28
2,2,54,C08,28
2,2,55,C08,28
2,2,56,C08,28
2,2,71,C08,22
2,2,72,C08,22
2,2,73,C08,22
2,2,74,C08,22
2,2,75,C08,22
2,2,76,C08,22
2,2,77,C08,22
2,2,92,C08,16
2,2,93,C08,16
2,2,94,C08,16
2,2,95,C08,16
2,2,96,C08,16
2,2,97,C08,16
2,2,98,C08,16
2,2,113,C08,10
2,2,114,C08,10
2,2,115,C08,10
2,2,116,C08,10
2,2,117,C08,10
2,2,118,C08,10
2,2,119,C08,10
2,21,8,C09,34
2,21,9,C09,34
2,21,10,C09,34
2,21,11,C09,34
2,21,12,C09,34
2,21,13,C09,34
2,21,14,C09,34
2,21,29,C09,40
2,21,30,C09,40
2,21,31,C09,40
2,21,32,C09,40
2,21,33,C09,40
2,21,34,C09,40
2,21,35,C09,40
2,21,50,C09,28
2,21,51,C09,28
2,21,52,C09,28
2,21,53,C09,28
2,21,54,C09,28
2,21,55,C09,28
2,21,56,C09,28
2,21,71,C09,22
2,21,72,C09,22
2,21,73,C09,22
2,21,74,C09,22
2,21,75,C09,22
2,21,76,C09,22
2,21,77,C09,22
2,21,92,C09,16
2,21,93,C09,16
2,21,94,C09,16
2,21,95,C09,16
2,21,96,C09,16
2,21,97,C09,16
2,21,98,C09,16
2,21,113,C09,10
2,21,114,C09,10
2,21,115,C09,10
2,21,116,C09,10
2,21,117,C09,10
2,21,118,C09,10
2,21,119,C09,10
2,anc2,8,C10,34
2,anc2,9,C10,34
2,anc2,10,C10,34
2,anc2,11,C10,34
2,anc2,12,C10,34
2,anc2,13,C10,34
2,anc2,14,C10,34
2,anc2,29,C10,40
2,anc2,30,C10,40
2,anc2,31,C10,40
2,anc2,32,C10,40
2,anc2,33,C10,40
2,anc2,34,C10,40
2,anc2,35,C10,40
2,anc2,50,C10,28
2,anc2,51,C10,28
2,anc2,52,C10,28
2,anc2,53,C10,28
2,anc2,54,C10,28
2,anc2,55,C10,28
2,anc2,56,C10,28
2,anc2,71,C10,22
2,anc2,72,C10,22
2,anc2,73,C10,22
2,anc2,74,C10,22
2,anc2,75,C10,22
2,anc2,76,C10,22
2,anc2,77,C10,22
2,anc2,92,C10,16
2,anc2,93,C10,16
2,anc2,94,C10,16
2,anc2,95,C10,16
2,anc2,96,C10,16
2,anc2,97,C10,16
2,anc2,98,C10,16
2,anc2,113,C10,10
2,anc2,114,C10,10
2,anc2,115,C10,10
2,anc2,116,C10,10
2,anc2,117,C10,10
2,anc2,118,C10,10
2,anc2,119,C10,10
2,17,8,C11,34
2,17,9,C11,34
2,17,10,C11,34
2,17,11,C11,34
2,17,12,C11,34
2,17,13,C11,34
2,17,14,C11,34
2,17,29,C11,40
2,17,30,C11,40
2,17,31,C11,40
2,17,32,C11,40
2,17,33,C11,40
2,17,34,C11,40
2,17,35,C11,40
2,17,50,C11,28
2,17,51,C11,28
2,17,52,C11,28
2,17,53,C11,28
2,17,54,C11,28
2,17,55,C11,28
2,17,56,C11,28
2,17,71,C11,22
2,17,72,C11,22
2,17,73,C11,22
2,17,74,C11,22
2,17,75,C11,22
2,17,76,C11,22
2,17,77,C11,22
2,17,92,C11,16
2,17,93,C11,16
2,17,94,C11,16
2,17,95,C11,16
2,17,96,C11,16
2,17,97,C11,16
2,17,98,C11,16
2,17,113,C11,10
2,17,114,C11,10
2,17,115,C11,10
2,17,116,C11,10
2,17,117,C11,10
2,17,118,C11,10
2,17,119,C11,10
2,18,8,D02,34
2,18,9,D02,34
2,18,10,D02,34
2,18,11,D02,34
2,18,12,D02,34
2,18,13,D02,34
2,18,14,D02,34
2,18,29,D02,40
2,18,30,D02,40
2,18,31,D02,40
2,18,32,D02,40
2,18,33,D02,40
2,18,34,D02,40
2,18,35,D02,40
2,18,50,D02,28
2,18,51,D02,28
2,18,52,D02,28
2,18,53,D02,28
2,18,54,D02,28
2,18,55,D02,28
2,18,56,D02,28
2,18,71,D02,22
2,18,72,D02,22
2,18,73,D02,22
2,18,74,D02,22
2,18,75,D02,22
2,18,76,D02,22
2,18,77,D02,22
2,18,92,D02,16
2,18,93,D02,16
2,18,94,D02,16
2,18,95,D02,16
2,18,96,D02,16
2,18,97,D02,16
2,18,98,D02,16
2,18,113,D02,10
2,18,114,D02,10
2,18,115,D02,10
2,18,116,D02,10
2,18,117,D02,10
2,18,118,D02,10
2,18,119,D02,10
2,22,8,D03,34
2,22,9,D03,34
2,22,10,D03,34
2,22,11,D03,34
2,22,12,D03,34
2,22,13,D03,34
2,22,14,D03,34
2,22,29,D03,40
2,22,30,D03,40
2,22,31,D03,40
2,22,32,D03,40
2,22,33,D03,40
2,22,34,D03,40
2,22,35,D03,40
2,22,50,D03,28
2,22,51,D03,28
2,22,52,D03,28
2,22,53,D03,28
2,22,54,D03,28
2,22,55,D03,28
2,22,56,D03,28
2,22,71,D03,22
2,22,72,D03,22
2,22,73,D03,22
2,22,74,D03,22
2,22,75,D03,22
2,22,76,D03,22
2,22,77,D03,22
2,22,92,D03,16
2,22,93,D03,16
2,22,94,D03,16
2,22,95,D03,16
2,22,96,D03,16
2,22,97,D03,16
2,22,98,D03,16
2,22,113,D03,10
2,22,114,D03,10
2,22,115,D03,10
2,22,116,D03,10
2,22,117,D03,10
2,22,118,D03,10
2,22,119,D03,10
2,4,8,D04,34
2,4,9,D04,34
2,4,10,D04,34
2,4,11,D04,34
2,4,12,D04,34
2,4,13,D04,34
2,4,14,D04,34
2,4,29,D04,40
2,4,30,D04,40
2,4,31,D04,40
2,4,32,D04,40
2,4,33,D04,40
2,4,34,D04,40
2,4,35,D04,40
2,4,50,D04,28
2,4,51,D04,28
2,4,52,D04,28
2,4,53,D04,28
2,4,54,D04,28
2,4,55,D04,28
2,4,56,D04,28
2,4,71,D04,22
2,4,72,D04,22
2,4,73,D04,22
2,4,74,D04,22
2,4,75,D04,22
2,4,76,D04,22
2,4,77,D04,22
2,4,92,D04,16
2,4,93,D04,16
2,4,94,D04,16
2,4,95,D04,16
2,4,96,D04,16
2,4,97,D04,16
2,4,98,D04,16
2,4,113,D04,10
2,4,114,D04,10
2,4,115,D04,10
2,4,116,D04,10
2,4,117,D04,10
2,4,118,D04,10
2,4,119,D04,10
2,9,8,D05,34
2,9,9,D05,34
2,9,10,D05,34
2,9,11,D05,34
2,9,12,D05,34
2,9,13,D05,34
2,9,14,D05,34
2,9,29,D05,40
2,9,30,D05,40
2,9,31,D05,40
2,9,32,D05,40
2,9,33,D05,40
2,9,34,D05,40
2,9,35,D05,40
2,9,50,D05,28
2,9,51,D05,28
2,9,52,D05,28
2,9,53,D05,28
2,9,54,D05,28
2,9,55,D05,28
2,9,56,D05,28
2,9,71,D05,22
2,9,72,D05,22
2,9,73,D05,22
2,9,74,D05,22
2,9,75,D05,22
2,9,76,D05,22
2,9,77,D05,22
2,9,92,D05,16
2,9,93,D05,16
2,9,94,D05,16
2,9,95,D05,16
2,9,96,D05,16
2,9,97,D05,16
2,9,98,D05,16
2,9,113,D05,10
2,9,114,D05,10
2,9,115,D05,10
2,9,116,D05,10
2,9,117,D05,10
2,9,118,D05,10
2,9,119,D05,10
2,31,8,D06,34
2,31,9,D06,34
2,31,10,D06,34
2,31,11,D06,34
2,31,12,D06,34
2,31,13,D06,34
2,31,14,D06,34
2,31,29,D06,40
2,31,30,D06,40
2,31,31,D06,40
2,31,32,D06,40
2,31,33,D06,40
2,31,34,D06,40
2,31,35,D06,40
2,31,50,D06,28
2,31,51,D06,28
2,31,52,D06,28
2,31,53,D06,28
2,31,54,D06,28
2,31,55,D06,28
2,31,56,D06,28
2,31,71,D06,22
2,31,72,D06,22
2,31,73,D06,22
2,31,74,D06,22
2,31,75,D06,22
2,31,76,D06,22
2,31,77,D06,22
2,31,92,D06,16
2,31,93,D06,16
2,31,94,D06,16
2,31,95,D06,16
2,31,96,D06,16
2,31,97,D06,16
2,31,98,D06,16
2,31,113,D06,10
2,31,114,D06,10
2,31,115,D06,10
2,31,116,D06,10
2,31,117,D06,10
2,31,118,D06,10
2,31,119,D06,10
2,35,8,D07,34
2,35,9,D07,34
2,35,10,D07,34
2,35,11,D07,34
2,35,12,D07,34
2,35,13,D07,34
2,35,14,D07,34
2,35,29,D07,40
2,35,30,D07,40
2,35,31,D07,40
2,35,32,D07,40
2,35,33,D07,40
2,35,34,D07,40
2,35,35,D07,40
2,35,50,D07,28
2,35,51,D07,28
2,35,52,D07,28
2,35,53,D07,28
2,35,54,D07,28
2,35,55,D07,28
2,35,56,D07,28
2,35,71,D07,22
2,35,72,D07,22
2,35,73,D07,22
2,35,74,D07,22
2,35,75,D07,22
2,35,76,D07,22
2,35,77,D07,22
2,35,92,D07,16
2,35,93,D07,16
2,35,94,D07,16
2,35,95,D07,16
2,35,96,D07,16
2,35,97,D07,16
2,35,98,D07,16
2,35,113,D07,10
2,35,114,D07,10
2,35,115,D07,10
2,35,116,D07,10
2,35,117,D07,10
2,35,118,D07,10
2,35,119,D07,10
2,35,8,D08,34
2,35,9,D08,34
2,35,10,D08,34
2,35,11,D08,34
2,35,12,D08,34
2,35,13,D08,34
2,35,14,D08,34
2,35,29,D08,40
2,35,30,D08,40
2,35,31,D08,40
2,35,32,D08,40
2,35,33,D08,40
2,35,34,D08,40
2,35,35,D08,40
2,35,50,D08,28
2,35,51,D08,28
2,35,52,D08,28
2,35,53,D08,28
2,35,54,D08,28
2,35,55,D08,28
2,35,56,D08,28
2,35,71,D08,22
2,35,72,D08,22
2,35,73,D08,22
2,35,74,D08,22
2,35,75,D08,22
2,35,76,D08,22
2,35,77,D08,22
2,35,92,D08,16
2,35,93,D08,16
2,35,94,D08,16
2,35,95,D08,16
2,35,96,D08,16
2,35,97,D08,16
2,35,98,D08,16
2,35,113,D08,10
2,35,114,D08,10
2,35,115,D08,10
2,35,116,D08,10
2,35,117,D08,10
2,35,118,D08,10
2,35,119,D08,10
2,31,8,D09,34
2,31,9,D09,34
2,31,10,D09,34
2,31,11,D09,34
2,31,12,D09,34
2,31,13,D09,34
2,31,14,D09,34
2,31,29,D09,40
2,31,30,D09,40
2,31,31,D09,40
2,31,32,D09,40
2,31,33,D09,40
2,31,34,D09,40
2,31,35,D09,40
2,31,50,D09,28
2,31,51,D09,28
2,31,52,D09,28
2,31,53,D09,28
2,31,54,D09,28
2,31,55,D09,28
2,31,56,D09,28
2,31,71,D09,22
2,31,72,D09,22
2,31,73,D09,22
2,31,74,D09,22
2,31,75,D09,22
2,31,76,D09,22
2,31,77,D09,22
2,31,92,D09,16
2,31,93,D09,16
2,31,94,D09,16
2,31,95,D09,16
2,31,96,D09,16
2,31,97,D09,16
2,31,98,D09,16
2,31,113,D09,10
2,31,114,D09,10
2,31,115,D09,10
2,31,116,D09,10
2,31,117,D09,10
2,31,118,D09,10
2,31,119,D09,10
2,4,8,D10,34
2,4,9,D10,34
2,4,10,D10,34
2,4,11,D10,34
2,4,12,D10,34
2,4,13,D10,34
2,4,14,D10,34
2,4,29,D10,40
2,4,30,D10,40
2,4,31,D10,40
2,4,32,D10,40
2,4,33,D10,40
2,4,34,D10,40
2,4,35,D10,40
2,4,50,D10,28
2,4,51,D10,28
2,4,52,D10,28
2,4,53,D10,28
2,4,54,D10,28
2,4,55,D10,28
2,4,56,D10,28
2,4,71,D10,22
2,4,72,D10,22
2,4,73,D10,22
2,4,74,D10,22
2,4,75,D10,22
2,4,76,D10,22
2,4,77,D10,22
2,4,92,D10,16
2,4,93,D10,16
2,4,94,D10,16
2,4,95,D10,16
2,4,96,D10,16
2,4,97,D10,16
2,4,98,D10,16
2,4,113,D10,10
2,4,114,D10,10
2,4,115,D10,10
2,4,116,D10,10
2,4,117,D10,10
2,4,118,D10,10
2,4,119,D10,10
2,27,8,D11,34
2,27,9,D11,34
2,27,10,D11,34
2,27,11,D11,34
2,27,12,D11,34
2,27,13,D11,34
2,27,14,D11,34
2,27,29,D11,40
2,27,30,D11,40
2,27,31,D11,40
2,27,32,D11,40
2,27,33,D11,40
2,27,34,D11,40
2,27,35,D11,40
2,27,50,D11,28
2,27,51,D11,28
2,27,52,D11,28
2,27,53,D11,28
2,27,54,D11,28
2,27,55,D11,28
2,27,56,D11,28
2,27,71,D11,22
2,27,72,D11,22
2,27,73,D11,22
2,27,74,D11,22
2,27,75,D11,22
2,27,76,D11,22
2,27,77,D11,22
2,27,92,D11,16
2,27,93,D11,16
2,27,94,D11,16
2,27,95,D11,16
2,27,96,D11,16
2,27,97,D11,16
2,27,98,D11,16
2,27,113,D11,10
2,27,114,D11,10
2,27,115,D11,10
2,27,116,D11,10
2,27,117,D11,10
2,27,118,D11,10
2,27,119,D11,10
2,26,8,E02,34
2,26,9,E02,34
2,26,10,E02,34
2,26,11,E02,34
2,26,12,E02,34
2,26,13,E02,34
2,26,14,E02,34
2,26,29,E02,40
2,26,30,E02,40
2,26,31,E02,40
2,26,32,E02,40
2,26,33,E02,40
2,26,34,E02,40
2,26,35,E02,40
2,26,50,E02,28
2,26,51,E02,28
2,26,52,E02,28
2,26,53,E02,28
2,26,54,E02,28
2,26,55,E02,28
2,26,56,E02,28
2,26,71,E02,22
2,26,72,E02,22
2,26,73,E02,22
2,26,74,E02,22
2,26,75,E02,22
2,26,76,E02,22
2,26,77,E02,22
2,26,92,E02,16
2,26,93,E02,16
2,26,94,E02,16
2,26,95,E02,16
2,26,96,E02,16
2,26,97,E02,16
2,26,98,E02,16
2,26,113,E02,10
2,26,114,E02,10
2,26,115,E02,10
2,26,116,E02,10
2,26,117,E02,10
2,26,118,E02,10
2,26,119,E02,10
2,28,8,E03,34
2,28,9,E03,34
2,28,10,E03,34
2,28,11,E03,34
2,28,12,E03,34
2,28,13,E03,34
2,28,14,E03,34
2,28,29,E03,40
2,28,30,E03,40
2,28,31,E03,40
2,28,32,E03,40
2,28,33,E03,40
2,28,34,E03,40
2,28,35,E03,40
2,28,50,E03,28
2,28,51,E03,28
2,28,52,E03,28
2,28,53,E03,28
2,28,54,E03,28
2,28,55,E03,28
2,28,56,E03,28
2,28,71,E03,22
2,28,72,E03,22
2,28,73,E03,22
2,28,74,E03,22
2,28,75,E03,22
2,28,76,E03,22
2,28,77,E03,22
2,28,92,E03,16
2,28,93,E03,16
2,28,94,E03,16
2,28,95,E03,16
2,28,96,E03,16
2,28,97,E03,16
2,28,98,E03,16
2,28,113,E03,10
2,28,114,E03,10
2,28,115,E03,10
2,28,116,E03,10
2,28,117,E03,10
2,28,118,E03,10
2,28,119,E03,10
2,2,8,E04,34
2,2,9,E04,34
2,2,10,E04,34
2,2,11,E04,34
2,2,12,E04,34
2,2,13,E04,34
2,2,14,E04,34
2,2,29,E04,40
2,2,30,E04,40
2,2,31,E04,40
2,2,32,E04,40
2,2,33,E04,40
2,2,34,E04,40
2,2,35,E04,40
2,2,50,E04,28
2,2,51,E04,28
2,2,52,E04,28
2,2,53,E04,28
2,2,54,E04,28
2,2,55,E04,28
2,2,56,E04,28
2,2,71,E04,22
2,2,72,E04,22
2,2,73,E04,22
2,2,74,E04,22
2,2,75,E04,22
2,2,76,E04,22
2,2,77,E04,22
2,2,92,E04,16
2,2,93,E04,16
2,2,94,E04,16
2,2,95,E04,16
2,2,96,E04,16
2,2,97,E04,16
2,2,98,E04,16
2,2,113,E04,10
2,2,114,E04,10
2,2,115,E04,10
2,2,116,E04,10
2,2,117,E04,10
2,2,118,E04,10
2,2,119,E04,10
2,anc2,8,E05,34
2,anc2,9,E05,34
2,anc2,10,E05,34
2,anc2,11,E05,34
2,anc2,12,E05,34
2,anc2,13,E05,34
2,anc2,14,E05,34
2,anc2,29,E05,40
2,anc2,30,E05,40
2,anc2,31,E05,40
2,anc2,32,E05,40
2,anc2,33,E05,40
2,anc2,34,E05,40
2,anc2,35,E05,40
2,anc2,50,E05,28
2,anc2,51,E05,28
2,anc2,52,E05,28
2,anc2,53,E05,28
2,anc2,54,E05,28
2,anc2,55,E05,28
2,anc2,56,E05,28
2,anc2,71,E05,22
2,anc2,72,E05,22
2,anc2,73,E05,22
2,anc2,74,E05,22
2,anc2,75,E05,22
2,anc2,76,E05,22
2,anc2,77,E05,22
2,anc2,92,E05,16
2,anc2,93,E05,16
2,anc2,94,E05,16
2,anc2,95,E05,16
2,anc2,96,E05,16
2,anc2,97,E05,16
2,anc2,98,E05,16
2,anc2,113,E05,10
2,anc2,114,E05,10
2,anc2,115,E05,10
2,anc2,116,E05,10
2,anc2,117,E05,10
2,anc2,118,E05,10
2,anc2,119,E05,10
2,18,8,E06,34
2,18,9,E06,34
2,18,10,E06,34
2,18,11,E06,34
2,18,12,E06,34
2,18,13,E06,34
2,18,14,E06,34
2,18,29,E06,40
2,18,30,E06,40
2,18,31,E06,40
2,18,32,E06,40
2,18,33,E06,40
2,18,34,E06,40
2,18,35,E06,40
2,18,50,E06,28
2,18,51,E06,28
2,18,52,E06,28
2,18,53,E06,28
2,18,54,E06,28
2,18,55,E06,28
2,18,56,E06,28
2,18,71,E06,22
2,18,72,E06,22
2,18,73,E06,22
2,18,74,E06,22
2,18,75,E06,22
2,18,76,E06,22
2,18,77,E06,22
2,18,92,E06,16
2,18,93,E06,16
2,18,94,E06,16
2,18,95,E06,16
2,18,96,E06,16
2,18,97,E06,16
2,18,98,E06,16
2,18,113,E06,10
2,18,114,E06,10
2,18,115,E06,10
2,18,116,E06,10
2,18,117,E06,10
2,18,118,E06,10
2,18,119,E06,10
2,17,8,E07,34
2,17,9,E07,34
2,17,10,E07,34
2,17,11,E07,34
2,17,12,E07,34
2,17,13,E07,34
2,17,14,E07,34
2,17,29,E07,40
2,17,30,E07,40
2,17,31,E07,40
2,17,32,E07,40
2,17,33,E07,40
2,17,34,E07,40
2,17,35,E07,40
2,17,50,E07,28
2,17,51,E07,28
2,17,52,E07,28
2,17,53,E07,28
2,17,54,E07,28
2,17,55,E07,28
2,17,56,E07,28
2,17,71,E07,22
2,17,72,E07,22
2,17,73,E07,22
2,17,74,E07,22
2,17,75,E07,22
2,17,76,E07,22
2,17,77,E07,22
2,17,92,E07,16
2,17,93,E07,16
2,17,94,E07,16
2,17,95,E07,16
2,17,96,E07,16
2,17,97,E07,16
2,17,98,E07,16
2,17,113,E07,10
2,17,114,E07,10
2,17,115,E07,10
2,17,116,E07,10
2,17,117,E07,10
2,17,118,E07,10
2,17,119,E07,10
2,9,8,E08,34
2,9,9,E08,34
2,9,10,E08,34
2,9,11,E08,34
2,9,12,E08,34
2,9,13,E08,34
2,9,14,E08,34
2,9,29,E08,40
2,9,30,E08,40
2,9,31,E08,40
2,9,32,E08,40
2,9,33,E08,40
2,9,34,E08,40
2,9,35,E08,40
2,9,50,E08,28
2,9,51,E08,28
