file_name,path,plate,well,date_time,RFU,unique_id,replicate,colour,x,Population,Ancestor_ID,Treatment,Note,temperature,population_id,round,keep,inoculation,state
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-29-,4,G09,2018-09-29T09:52:07Z,302,G09_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,20,4_G09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-plate18,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-,18,B09,2018-09-30T11:11:31Z,44,B09_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,12,18_B09,single,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-plate18,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-,18,C09,2018-09-30T11:11:31Z,2,C09_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,12,18_C09,single,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-plate18,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-,18,D09,2018-09-30T11:11:31Z,10,D09_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,12,18_D09,single,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-plate18,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-,18,E09,2018-09-30T11:11:31Z,43,E09_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,12,18_E09,single,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-plate18,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-,18,F09,2018-09-30T11:11:31Z,13,F09_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,12,18_F09,single,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-plate18,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-,18,G09,2018-09-30T11:11:31Z,11,G09_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,12,18_G09,single,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-,20,B09,2018-09-30T10:46:10Z,42,B09_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,12,20_B09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-,20,C09,2018-09-30T10:46:10Z,3,C09_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,12,20_C09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-,20,D09,2018-09-30T10:46:10Z,25,D09_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,12,20_D09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-,20,E09,2018-09-30T10:46:10Z,32,E09_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,12,20_E09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-,20,F09,2018-09-30T10:46:10Z,10,F09_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,12,20_F09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-,20,G09,2018-09-30T10:46:10Z,16,G09_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,12,20_G09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-,24,B09,2018-09-30T10:58:16Z,9,B09_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,8,24_B09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-,24,C09,2018-09-30T10:58:16Z,2,C09_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,8,24_C09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-,24,D09,2018-09-30T10:58:16Z,3,D09_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,8,24_D09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-,24,E09,2018-09-30T10:58:16Z,6,E09_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,8,24_E09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-,24,F09,2018-09-30T10:58:16Z,4,F09_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,8,24_F09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-30-,24,G09,2018-09-30T10:58:16Z,4,G09_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,8,24_G09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-plate19,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-,19,B09,2018-10-01T10:47:03Z,109,B09_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,12,19_B09,single,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-plate19,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-,19,C09,2018-10-01T10:47:03Z,1,C09_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,12,19_C09,single,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-plate19,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-,19,D09,2018-10-01T10:47:03Z,99,D09_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,12,19_D09,single,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-plate19,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-,19,E09,2018-10-01T10:47:03Z,80,E09_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,12,19_E09,single,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-plate19,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-,19,F09,2018-10-01T10:47:03Z,54,F09_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,12,19_F09,single,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-plate19,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-,19,G09,2018-10-01T10:47:03Z,39,G09_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,12,19_G09,single,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-,20,B09,2018-10-01T09:44:17Z,73,B09_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,12,20_B09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-,20,C09,2018-10-01T09:44:17Z,2,C09_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,12,20_C09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-,20,D09,2018-10-01T09:44:17Z,32,D09_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,12,20_D09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-,20,E09,2018-10-01T09:44:17Z,53,E09_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,12,20_E09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-,20,F09,2018-10-01T09:44:17Z,24,F09_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,12,20_F09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-,20,G09,2018-10-01T09:44:17Z,28,G09_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,12,20_G09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-,24,B09,2018-10-01T09:52:35Z,6,B09_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,8,24_B09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-,24,C09,2018-10-01T09:52:35Z,3,C09_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,8,24_C09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-,24,D09,2018-10-01T09:52:35Z,5,D09_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,8,24_D09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-,24,E09,2018-10-01T09:52:35Z,7,E09_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,8,24_E09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-,24,F09,2018-10-01T09:52:35Z,4,F09_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,8,24_F09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-01-,24,G09,2018-10-01T09:52:35Z,6,G09_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,8,24_G09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-02-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-02-,20,B09,2018-10-02T17:06:40Z,265,B09_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,12,20_B09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-02-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-02-,20,C09,2018-10-02T17:06:40Z,3,C09_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,12,20_C09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-02-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-02-,20,D09,2018-10-02T17:06:40Z,104,D09_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,12,20_D09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-02-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-02-,20,E09,2018-10-02T17:06:40Z,134,E09_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,12,20_E09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-02-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-02-,20,F09,2018-10-02T17:06:40Z,66,F09_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,12,20_F09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-02-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-02-,20,G09,2018-10-02T17:06:40Z,59,G09_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,12,20_G09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-02-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-02-,24,B09,2018-10-02T17:14:57Z,5,B09_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,8,24_B09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-02-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-02-,24,C09,2018-10-02T17:14:57Z,2,C09_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,8,24_C09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-02-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-02-,24,D09,2018-10-02T17:14:57Z,5,D09_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,8,24_D09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-02-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-02-,24,E09,2018-10-02T17:14:57Z,9,E09_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,8,24_E09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-02-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-02-,24,F09,2018-10-02T17:14:57Z,7,F09_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,8,24_F09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-02-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-02-,24,G09,2018-10-02T17:14:57Z,6,G09_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,8,24_G09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-03-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-03-,20,B09,2018-10-03T08:53:33Z,404,B09_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,12,20_B09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-03-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-03-,20,C09,2018-10-03T08:53:33Z,2,C09_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,12,20_C09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-03-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-03-,20,D09,2018-10-03T08:53:33Z,70,D09_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,12,20_D09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-03-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-03-,20,E09,2018-10-03T08:53:33Z,224,E09_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,12,20_E09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-03-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-03-,20,F09,2018-10-03T08:53:33Z,91,F09_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,12,20_F09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-03-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-03-,20,G09,2018-10-03T08:53:33Z,85,G09_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,12,20_G09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-03-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-03-,24,B09,2018-10-03T09:03:19Z,9,B09_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,8,24_B09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-03-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-03-,24,C09,2018-10-03T09:03:19Z,2,C09_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,8,24_C09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-03-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-03-,24,D09,2018-10-03T09:03:19Z,3,D09_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,8,24_D09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-03-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-03-,24,E09,2018-10-03T09:03:19Z,12,E09_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,8,24_E09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-03-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-03-,24,F09,2018-10-03T09:03:19Z,8,F09_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,8,24_F09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-03-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-03-,24,G09,2018-10-03T09:03:19Z,5,G09_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,8,24_G09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-05-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-05-,20,B09,2018-10-05T09:38:32Z,472,B09_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,12,20_B09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-05-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-05-,20,C09,2018-10-05T09:38:32Z,3,C09_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,12,20_C09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-05-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-05-,20,D09,2018-10-05T09:38:32Z,309,D09_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,12,20_D09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-05-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-05-,20,E09,2018-10-05T09:38:32Z,427,E09_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,12,20_E09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-05-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-05-,20,F09,2018-10-05T09:38:32Z,265,F09_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,12,20_F09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-05-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-05-,20,G09,2018-10-05T09:38:32Z,385,G09_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,12,20_G09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-05-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-05-,24,B09,2018-10-05T09:47:17Z,17,B09_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,8,24_B09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-05-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-05-,24,C09,2018-10-05T09:47:17Z,2,C09_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,8,24_C09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-05-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-05-,24,D09,2018-10-05T09:47:17Z,12,D09_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,8,24_D09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-05-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-05-,24,E09,2018-10-05T09:47:17Z,27,E09_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,8,24_E09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-05-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-05-,24,F09,2018-10-05T09:47:17Z,16,F09_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,8,24_F09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-05-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-10-05-,24,G09,2018-10-05T09:47:17Z,14,G09_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,8,24_G09,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,1,B10,2018-09-26T21:59:36Z,4,B10_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,20,1_B10,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,1,C10,2018-09-26T21:59:36Z,9,C10_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,20,1_C10,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,1,D10,2018-09-26T21:59:36Z,10,D10_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,20,1_D10,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,1,E10,2018-09-26T21:59:36Z,10,E10_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,20,1_E10,single,yes,yes,growth
